Metric ID,Project ID,Carbon Reduction (tons/year),Renewable Energy (MWh/year),Biodiversity Index
1d00852b-d448-4431-b0b6-f3a97a98512e,P00332,31847,66634.0,0.65
acbc1af1-9e81-492a-b7e9-07852f4362ce,P00333,48643,14576.0,0.61
d16a2d27-4a16-4ab2-a375-46d87feb73e2,P00334,17064,88438.0,0.8
da6afbc2-559e-4218-9560-437f245db39f,P00335,6749,48477.0,0.97
f1a24dec-10d3-4b2c-94d4-2dbe173399f3,P00336,33905,,0.88
303ab2fb-d989-42f7-9c21-2a2ac747ed1e,P00337,3902,11988.0,0.54
e4d5cce8-c8db-4944-95be-808962a2ae21,P00338,1328,61526.0,0.99
0e431068-21d2-4ec7-8f0a-7a6786926b67,P00339,31452,,0.89
81d831ce-1556-4b83-a7b8-14750a3cdf5a,P00340,40363,44155.0,0.63
111f005b-aff2-4b8d-a510-d4f4a70477d9,P00341,45890,37790.0,0.85
d1c71fd2-e79f-46e0-b061-af63e004ee57,P00342,42703,,0.7
88f45e88-97eb-45b0-94b9-2201dfe45d52,P00343,10321,,0.96
4c8ca760-e7ce-48c5-a80e-d5dc53f5fab8,P00344,40191,34504.0,0.67
55d17058-1c87-488d-9219-cb06a4e69f40,P00345,30919,59636.0,0.74
414c601b-2a28-434e-80ca-0ee60611c9df,P00346,27474,,0.9
b0c6cc12-c9d4-4585-87be-d21cf3310d7f,P00347,1807,26550.0,0.77
a68ab879-70ea-4b06-ba80-29249e486575,P00348,31102,18315.0,0.98
6cbf5f3b-0c8d-4023-98a5-ed1b923d4a43,P00349,48334,,0.71
2d8707fb-9978-4d22-a9db-d416385b89f9,P00350,37741,12724.0,0.69
745a08dd-9545-445f-b7d3-5ae401f71810,P00351,44024,66950.0,0.71
ce70cb90-6789-44cc-ab49-b9557a71cb7e,P00352,18414,53469.0,0.81
d35d55db-6257-48be-973e-0f06f5cba47d,P00353,3945,56993.0,0.74
9ce50512-91c8-4a2b-818d-9cf4853d2c37,P00354,30221,19562.0,0.81
8f8a1214-21bc-439b-b750-e6a95374484b,P00355,21858,61217.0,0.85
203b9967-4144-44e4-836c-2aef26339287,P00356,30364,,0.74
b949c5ee-9bd2-4500-b635-3f0bc484d1aa,P00357,4523,51984.0,0.91
df3b2ac9-3ae4-46dc-b539-97487125718c,P00358,20594,8953.0,0.84
49d8e039-3406-425a-8091-3b9c6e6df524,P00359,7612,,0.85
ef2fa53f-5482-4f82-b4bc-8ae86f9ecc96,P00360,33217,8029.0,0.71
85d453f5-e3aa-453e-be94-581273938fd7,P00361,1063,60490.0,0.72
99d09e74-a0f4-4d2a-b2c1-13acbbc50f6c,P00362,2143,5190.0,0.7
9ed4ae7c-77c0-476a-867d-98960f6b651f,P00363,45648,88647.0,0.71
5d60b8f2-eb46-45b5-b299-ea7ca56ba4c4,P00364,47297,55321.0,0.56
c342fbb0-2254-4d8a-becd-8f348b17064e,P00365,47653,47647.0,0.56
a9d5d71d-a7b1-4b00-9b85-56115bac5898,P00366,44868,36346.0,0.67
94a6f475-bf4d-4602-819b-f68700ad2191,P00367,26524,87153.0,0.51
f98c695a-56c3-4d50-b17f-91d6df33a75d,P00368,23415,70674.0,0.71
1c705b14-a2ad-45ad-8163-19f4061e4a30,P00369,48622,18389.0,0.88
bda6859b-80be-479a-9711-17771c9cd159,P00370,18559,,0.66
d6c250e5-cecb-4f97-ab5b-b0860c114ae6,P00371,16384,12215.0,0.51
8de4124e-a36c-4cac-ae25-84dc4b165d6e,P00372,42481,,0.8
e4023540-3863-48ca-8e99-8113230d93c6,P00373,18833,66245.0,0.56
27c7373f-a9e0-45b7-bf59-35caf39a0679,P00374,19827,,0.51
aabb12d6-be8d-41d3-bbc4-7ae7f7fd043b,P00375,39662,74967.0,0.87
af4f2120-d5b6-4867-b6f0-a2d918f6fd2c,P00376,31226,91136.0,0.86
b8837ea0-c429-4a8d-997b-fc2d9c51cfcc,P00377,21541,17170.0,0.64
12144221-aa5a-4eaa-bc83-f465b686f403,P00378,39011,,0.95
39556452-46be-4436-8a28-9b088d7acea6,P00379,47235,78110.0,0.7
f08914e2-275e-4115-9da5-fb60de8e71cb,P00380,25825,39435.0,0.5
fb6d7985-9573-481d-9107-509eb5a218cc,P00381,15966,40650.0,0.72
c3dd3050-f7dd-426b-82bb-424b0330fb4f,P00382,48227,95097.0,0.73
135512ca-39dc-43db-ba81-d6cd47032a66,P00383,17865,79019.0,0.79
7cca9a84-f34e-4315-bffd-8c4db0f48de0,P00384,10235,,0.82
c6004d12-16ab-4435-a6af-25276c18943a,P00385,33131,93882.0,0.51
aed36948-513b-41c5-bcb1-ebbb0eafb66a,P00386,44950,5423.0,0.69
33ce6b4f-88b2-46c1-946f-bbd3b0cd07db,P00387,8445,84717.0,0.82
ff0a63bd-330f-443b-a1ea-f7725686883f,P00388,36167,87096.0,0.73
221e8dc3-e306-47c2-9553-6ef3d489e9f0,P00389,7579,21031.0,0.81
f93c5e87-6d16-4626-8c65-09852bf49914,P00390,28764,67397.0,0.53
723f96e6-a33a-470c-9ea7-c90170d1dd94,P00391,25352,6561.0,0.57
51408137-66af-4d76-ae88-519b0c05b7b8,P00392,46355,86898.0,0.77
b80b81ee-3930-4691-bd85-dd95a0b0194c,P00393,4066,65410.0,0.65
8f424107-a3fd-4c05-bf92-36d20a19d3a0,P00394,49792,43954.0,0.72
a63ed853-e241-4f6a-900c-ad74538b98be,P00395,37796,,0.94
4f1e5940-88a6-459b-96c8-e3324a0d76c3,P00396,10407,25760.0,0.8
588598e0-e687-4c74-ac67-274df5813ecc,P00397,47174,62213.0,0.55
36a0bc71-636f-4ea9-8f32-9f05385812d1,P00398,3192,40467.0,0.66
d7ff247e-acaf-4668-91f0-c8624f79849f,P00399,28561,,0.51
fb049f11-ec46-4365-88ac-2068909b17a8,P00400,15263,14324.0,0.94
66f361c5-1051-499d-8d8b-7992d54aeaf5,P00401,47385,,0.84
74872f88-8144-4818-9d97-a2826573e0ce,P00402,31428,75211.0,0.78
907ac8d0-ccf0-457d-a265-f7b6627dca36,P00403,39525,54040.0,0.67
31f97bd2-3db5-48be-9ab6-02550c1a554e,P00404,9228,29070.0,0.7
696237ac-279c-44bd-b773-e92cff47daa3,P00405,5931,,0.79
8d51cc7d-b23d-42a9-b360-6730efeb6b6b,P00406,30450,49481.0,0.99
d6416b46-671a-49e2-994e-e1f1654218d6,P00407,44445,36126.0,0.73
101db27e-460f-4235-843e-ea3bbc22cc18,P00408,5194,69619.0,0.87
40fa817e-d270-45b0-9aa6-9e960c2ac8ba,P00409,3440,6764.0,0.95
840ca455-0d20-4e3d-9cba-9208ea21da82,P00410,38650,,0.95
d503dbae-5921-48e1-9df2-4904209e3283,P00411,36766,18632.0,0.96
71dc0ac8-5728-4d2c-8480-0b9d1dac5dbe,P00412,42368,,0.83
a625921b-ac61-455f-a1d0-1a92ae7e6996,P00413,47908,,0.77
0d482b9d-fe6f-4bae-b0c4-505c654e7d48,P00414,44571,93279.0,0.59
11abd989-54cb-41c5-b87b-1307314a84f3,P00415,21144,63707.0,0.94
6ad9bbc9-8fa1-4d65-8980-44452021fbe8,P00416,15483,,0.64
93d2fa60-c1bb-43ad-ba36-b49379d43a36,P00417,48498,71299.0,0.83
59c956e3-f7d0-4f2d-adbf-d19b7e112e4d,P00418,24398,,0.93
3533ea98-4a7d-48c8-88d4-7b8513f3c10a,P00419,34303,81719.0,0.75
ad76861c-0514-428f-9ecb-fcccf44d801b,P00420,11745,3711.0,0.76
5a2b9e9d-e247-4f5f-a8e8-5d9971bc7100,P00421,21218,59202.0,0.59
97acfdc6-5db2-48d7-b5a1-84644e3bbb8f,P00422,45164,5819.0,0.95
fe79172f-626d-4553-80f5-57b469b921c8,P00423,36282,39809.0,0.53
451cc030-2bdf-4723-a3a5-0dea46155bae,P00424,11092,,0.61
d610e98a-9175-4e9f-aeae-2ab09bc9247d,P00425,48411,94467.0,0.81
41e3e8f4-7ddf-48f0-881b-ef43dcc235c8,P00426,35752,47290.0,0.99
cab1811c-3778-4764-a51d-317d02e085ee,P00427,31581,85794.0,0.99
7913191d-eba6-412f-858c-b94ecbea8459,P00428,27810,79422.0,0.82
6c2e62f3-b90e-4ac3-8163-5120e6385bd2,P00429,19944,46350.0,0.92
943d0459-961e-41cb-afd3-c7821404aa01,P00430,34599,69025.0,0.86
c949ef51-48af-446e-8900-69f8971390df,P00431,25792,,0.8
9f4d791d-eb46-461b-8ce9-3d38ddfd5f05,P00432,29142,17918.0,0.54
ff578cde-b20a-44c1-8c4c-0009d23267e4,P00433,45947,3152.0,0.78
fd7c6e63-3737-4e20-85a4-df3dd9a7e764,P00434,3248,47064.0,0.81
5c2baf93-6048-4648-a9a0-f53e878ee0cd,P00435,8783,,0.56
8d0010f1-98d7-4de1-a35e-ceb68b50154e,P00436,37473,74546.0,0.64
0a5c3b8c-1fb6-425f-87b7-8b539b58f862,P00437,41718,97687.0,0.99
d45afea4-e345-47dc-a03c-c0f92cca706a,P00438,42070,29072.0,0.69
029ab78b-5f69-4dd0-868a-a4f153b3ab3a,P00439,45181,99174.0,0.72
cc416a64-c940-4a08-b06c-29326e28016c,P00440,13186,,0.91
0db3b3ab-a8dc-48ca-bf9a-ec2dd7e52425,P00441,37356,84708.0,0.69
daf7c25d-eba5-4d2d-a624-dc634378b3a4,P00442,36488,27801.0,0.67
85f27c09-d9c7-4247-9320-c17bd5ac2844,P00443,24546,62709.0,0.89
16282ab2-b1a1-4b3a-8a68-4f4e179ef349,P00444,46174,50854.0,0.63
d82cb0e4-55c0-45b4-8132-ea58157dd3e9,P00445,34678,8691.0,0.67
76c6d678-6ef8-4025-8fe2-f9a0eba9f2fc,P00446,39375,47143.0,0.87
c1b97d37-080f-421b-adce-7c4dab3f4709,P00447,44971,,0.68
bf5de702-3106-4f12-978a-27088fc77618,P00448,42623,76344.0,0.91
fe4642c3-1c39-4cc5-abae-88d7a1259507,P00449,38448,,0.55
9e56ce3b-2f03-440a-8513-4b3e66afd85f,P00450,15419,75543.0,0.58
3975baa3-9a6d-4b3c-aea2-72f6de004e8d,P00451,5379,,0.56
22bb56be-71f9-40dd-8d7d-8c83bfb82b11,P00452,37082,62210.0,0.6
af69825a-2a32-4e71-a977-14f7b04f35ba,P00453,15316,75051.0,0.93
7f6cbcb7-aaaf-43ea-af6b-8214a05ecc3e,P00454,20845,,0.73
3da5a6eb-5bee-4c18-b845-d5f694af2cd6,P00455,34086,61877.0,0.84
354e680b-2676-4686-9b6a-cd8d3cfef55a,P00456,34039,83787.0,0.5
54891d2b-fac4-4a61-a40b-8cf5b6033359,P00457,22251,,0.85
71ac0b97-0047-4176-9033-2cbf971dfb19,P00458,39092,15131.0,0.77
01ba1b53-aa8e-43cb-9c44-f579a0bdb913,P00459,9184,18247.0,0.54
c8a79971-9c16-4e27-95cd-40510a56347d,P00460,7449,12944.0,0.74
0c545a27-540d-42f6-a162-57231c3b20ce,P00461,25312,,0.88
e33b9e87-7131-4abd-9308-3fe9d03e7fdc,P00462,15059,1714.0,0.76
c826369f-cb1e-47f1-b556-bde7ff67192d,P00463,7601,64233.0,0.97
4c2f45b3-680c-4870-a408-824858f329c9,P00464,37850,,0.57
785399b3-f4a5-4056-b9e2-f783f7f60d31,P00465,28305,90839.0,0.56
06527d38-5fbd-4188-8f6a-e9a734936edb,P00466,33290,,0.85
7b7ee922-2b2c-406c-bdf0-c0c525d28780,P00467,19550,,0.56
247159c5-8813-4dd4-97b2-7dcbd5206748,P00468,19507,57187.0,0.77
fd22aa77-89f7-4287-a09f-b3d221c29a94,P00469,31679,41672.0,0.86
3960bb15-1323-4243-a33a-ce149900147a,P00470,48443,45704.0,0.93
b0ccd679-f50f-4e64-8b61-c4ff76c86da3,P00471,44819,25409.0,0.67
842fad58-205c-4398-a2c4-02794fb6c985,P00472,1207,30840.0,0.57
5b2b14f3-9268-40a7-9140-25c806396375,P00473,15139,74256.0,0.89
44597274-6988-45a0-9edc-99f13d1b2b0b,P00474,9498,32172.0,0.65
021618c0-27cc-4110-a98b-0c48d792d846,P00475,11929,92867.0,0.68
41e80120-3678-4acc-b712-4f57baf38106,P00476,31912,,0.85
39980ce9-5bd5-4a61-86ec-23a43f364ce0,P00477,25750,76544.0,0.58
fed67c19-b783-4f83-b773-4b3921229e6b,P00478,38374,1340.0,0.7
7be140af-fbdc-431a-9450-9af59e900124,P00479,20483,,1.0
98672409-b394-4980-bd84-712af4506e46,P00480,23803,,0.88
40aa8cd0-06b3-4f41-9894-68d0b81fb315,P00481,21795,97912.0,0.62
21741dd0-09a4-48f3-9fca-ccfd31035419,P00482,19503,14133.0,0.87
3aed6c19-4b44-4a73-b151-5f31d96d700a,P00483,31868,52270.0,0.82
ca59ebc6-8337-4eab-a06d-6a69e066442c,P00484,34215,,0.87
78021b56-a368-4d90-9515-ced982d8ebdb,P00485,12686,97201.0,0.58
11e39853-93b3-4b01-b0bd-5ff7f69407f5,P00486,36566,93061.0,0.93
b5cc6087-9b1a-42a8-b0ed-cbd13290ac50,P00487,1102,5382.0,0.99
374a2c45-7f19-460b-9838-e3b9743a4e31,P00488,9029,70064.0,0.68
781403f3-1a63-480e-bf40-79e1d17bbd53,P00489,15434,6899.0,0.6
a164df67-c2e4-4b4e-b707-589a12242cb5,P00490,11367,85952.0,0.68
6e164e2d-8616-4f91-b561-abd746912ca2,P00491,38661,4900.0,0.64
26b8e0e7-c4b3-4905-a592-d16d24552e58,P00492,27626,47285.0,0.73
31fcee55-1dee-47bd-b034-32654d522905,P00493,47265,,0.86
194bc9ed-5b09-4c5a-9380-b0bc833fa129,P00494,41011,85392.0,0.56
b9e525be-3665-4cef-8409-eea4ceb45b65,P00495,17454,77956.0,0.9
dd62e6c7-1061-4490-ae74-b512e20073e8,P00496,8278,29890.0,0.71
180c6067-5732-46e0-bbd9-39bd773f49ca,P00497,34303,,0.57
c7e111c8-3920-499d-b69c-a043a3a59f9c,P00498,22552,21956.0,0.82
5a469989-e791-4e2d-b555-3b392019d11b,P00499,18767,42445.0,0.59
a7843846-23f2-4be6-86c6-d0bd83db6253,P00500,3809,,0.61
bbc0eb42-f12e-40cc-8c3c-7f6eb50d4e57,P00501,1806,27206.0,0.77
e2e3a731-905f-4c4d-b079-cf4bac3eb793,P00502,11203,87884.0,0.7
1bf42170-6e69-4ceb-bbd8-c6782d590bfa,P00503,6894,,0.79
724e45eb-3d9e-452c-88dd-6d6442a4b6bf,P00504,17192,75212.0,0.9
16b08526-3e0d-4b41-8bde-be81373dc4d0,P00505,24576,71103.0,0.88
96269e9f-4718-4958-8b68-93253f3878bc,P00506,18939,12354.0,0.53
227b2d34-28df-49f4-bfc5-5ab906fe9c9c,P00507,47769,91709.0,0.96
a33e9fca-4251-4811-b58d-64ef9485de72,P00508,37965,42816.0,0.74
e6b00eb0-3ec5-4686-ab74-c847f8a40a4b,P00509,10105,,0.92
bbd88136-f206-401a-a0e2-e3d1b4403868,P00510,7089,,0.73
91cd2e79-d408-4233-bbaa-76d39fb9e6e4,P00511,4527,95262.0,0.85
f43d8b0d-71e4-43aa-9665-cc8fe8da49f7,P00512,12591,16684.0,0.55
8bf1c3f3-c86d-450a-b36d-90b9e3f84c95,P00513,13987,81562.0,0.9
db818b48-d291-4c3d-ac62-4b9066ef1f55,P00514,6524,73371.0,0.78
fe11cb98-1c9a-44e4-b6aa-d5fa2fe30735,P00515,48484,56624.0,0.81
69add0e8-1fcb-4b62-9950-a42cdbfeccfa,P00516,4803,26723.0,0.72
faff8810-28b8-4dae-a9dc-e7b57e9800a7,P00517,48407,46696.0,0.53
8cf5d5fb-4c54-4cf4-a215-4577439162c8,P00518,32887,,0.74
33ec9b36-3963-4dbc-9c1e-11c88c597c78,P00519,4257,48433.0,0.67
a4c912cf-f991-49f8-b2d4-b676895ab68b,P00520,4426,95742.0,0.64
a32c4539-4cef-4ab4-a3c4-4fb8050d4b40,P00521,34726,,0.8
356320d2-e794-44ba-8b01-aef3c3e27a3a,P00522,5947,4180.0,0.7
c52a3e32-7e67-457c-a603-f17c12670a81,P00523,12745,57894.0,0.7
df1e6b2f-ef98-4162-b2cb-44083d0d9aec,P00524,27212,25230.0,0.99
d59d279b-8b1b-4011-b079-b5bf81d01db7,P00525,28220,74678.0,0.88
8493e592-d5f2-48c7-a18e-aa2ed403e63a,P00526,42624,12087.0,0.82
003cc4e4-83a9-419b-bee7-11fd20fea84e,P00527,8952,,0.84
fd2f005a-f130-401f-8f8f-575a11acda08,P00528,23166,7377.0,0.9
a58d213a-a7d7-4186-9e38-78b4f7162433,P00529,43529,,0.85
c6c83884-9d6d-4550-a311-9271d78db5f0,P00530,17023,20251.0,0.51
701929d0-1384-4f3e-b9bd-0fe15c8283cb,P00531,39223,90806.0,0.79
fcd93072-324b-46e6-9ab3-ef57b52b419e,P00532,9636,,0.76
0dc3de00-5f7c-4add-8f19-72c997da03d1,P00533,33840,9345.0,0.65
db978a48-fb62-4858-b850-b5675274e84c,P00534,32669,,0.7
4e78d00b-fcef-4d69-9bbe-647ae3da5359,P00535,35762,97578.0,0.78
2f92fcfc-53e8-4a12-a3a1-ea14bb5aa5c0,P00536,44519,,0.9
a4a28368-e911-4a92-84d1-52a223afec2d,P00537,3489,40636.0,0.99
615097d8-6ed3-4f91-a5ba-9017fe93678d,P00538,9372,38616.0,0.7
87f19c3a-9bd1-4ce3-af06-72755e8530cc,P00539,3332,84314.0,0.87
864dcdda-a4f4-4fad-99d8-8a231e3f2a26,P00540,48554,,0.92
f3b09892-fa74-4294-afa6-a69c0c74cc52,P00541,6475,77709.0,0.66
afdb19ee-3bc2-4531-a3ca-4513bbae4343,P00542,30997,,0.78
e25ac79f-c2fd-49f8-9127-2d0210c0409a,P00543,44708,,0.91
02eebd1f-b822-4303-8904-5f6820fafd8f,P00544,46699,,0.53
a620dbfd-a3f3-4012-aa1e-759987872e26,P00545,41519,60468.0,0.92
d7fa421a-a990-4d1e-9961-e7cec5ac1319,P00546,9656,90490.0,0.85
229ae6ff-fd99-44b6-a6e6-44623482e889,P00547,47543,69391.0,0.75
305f9c86-9972-46b0-ba0f-6db39dbbaebe,P00548,4592,76421.0,0.82
cb8ab2fb-204a-41cf-8c2b-086437597277,P00549,47903,39274.0,0.79
28ed3878-c2bc-4b34-9100-30a4eb131ea8,P00550,8586,7260.0,0.56
ca22d4c3-3653-4474-9c0d-d626b6a71462,P00551,5459,51891.0,0.61
aff4aa07-52b3-4a22-aebe-561e26ceedd6,P00552,24196,90153.0,0.9
54cd1300-c95e-45ad-bbf2-b91615a7d843,P00553,18099,,0.59
d93b4f2c-2709-4189-bc58-3c860cc009e9,P00554,4151,37596.0,0.85
550c5032-2ad0-4045-9656-e30881d5c7af,P00555,29582,72916.0,0.75
2793bc20-0e54-49e1-a995-87df69a2ba64,P00556,16640,,0.87
41ff7eda-99f1-410c-9c77-7c248895cf62,P00557,48478,94836.0,0.74
2feb29a6-b82a-49b6-ae2c-bf6d0e39d881,P00558,29577,,0.78
08478fd2-e16e-4760-8461-a07f4bfc370f,P00559,34064,,0.61
b2509bfe-1b92-4f40-a387-62466643e349,P00560,37176,91300.0,0.63
ebca10d8-3474-4126-9d33-02f07d5d4f1b,P00561,8507,63821.0,0.83
7d9932a0-93cd-44f0-8da6-085c428f5f35,P00562,39173,26130.0,0.57
028cc705-356b-4d93-bc13-806b40bdde2a,P00563,35887,13888.0,0.73
b23387ba-fc67-4c67-8fdb-da63e90db5c1,P00564,47533,41072.0,0.58
675136a5-3d10-466b-bf38-b9549e3f58be,P00565,14265,5962.0,0.55
23c9f288-b6aa-4d1b-b9b8-c0d763e6a90d,P00566,19350,87514.0,0.81
f4623d0e-ea3c-4ef5-9040-324a10d16453,P00567,6077,68967.0,0.74
c5ad60b1-9140-48da-9c8a-0737f519b00e,P00568,48559,87734.0,0.97
d0ca7ee1-dc0f-49fa-af8a-232cb8b7700f,P00569,12045,,0.94
472ef1e0-b452-4f95-9162-739530e9f2cc,P00570,35421,,0.55
f74e645a-dea8-42b2-a95d-eece27873a31,P00571,36401,,0.58
76fb66f6-1322-4c4e-9fe3-0258490b2bec,P00572,45073,27945.0,0.72
98757254-802f-4564-983f-6dd24ef7bae6,P00573,15369,,0.78
74eb1e51-4378-4b24-909a-57079271e2cd,P00574,6605,,0.77
ba54b39c-6c1c-446f-a17a-82144cbd5441,P00575,40348,38027.0,0.58
d167fa5f-0069-4ab8-a046-c244611a6623,P00576,8327,70039.0,0.98
4807f123-a634-40ba-ba12-a859f32158e3,P00577,5597,50391.0,0.62
3980426a-5939-4541-99b0-4742bcad56fa,P00578,44702,86146.0,0.65
f32509dd-5791-4ea9-b14f-85cb758c5320,P00579,10576,,0.74
87c1de37-fbed-4923-857d-293cc30c8af7,P00580,24165,74803.0,0.72
8506332d-f70e-4bc0-8e4d-d4ed985b059d,P00581,26054,52040.0,0.62
52b7a268-b5ac-4c0a-b987-55202bcdc8aa,P00582,30663,29893.0,0.86
579fb662-543f-459c-9d0e-32a1cbe50943,P00583,49466,10215.0,0.58
af510909-ab63-4fd9-9970-80a811565311,P00584,11612,32880.0,0.73
efdc6dc2-6f43-41da-b797-8d3d4c829f20,P00585,20068,,0.78
3386f9cd-9c68-47c8-acf1-3ee9ea398836,P00586,48523,99249.0,0.62
983b354a-a3b1-4373-83d8-8f61c3bef499,P00587,15293,43281.0,0.97
20397859-ac7f-45bd-8bfa-80a8e0654032,P00588,13092,28354.0,0.61
e28f6823-197f-47e5-9506-267c999efb54,P00589,11121,,0.65
21d32b91-6079-4f01-92e2-675b8e5e3da3,P00590,17876,50792.0,0.57
00e360f4-4a64-4990-b946-81549cd3e1fd,P00591,10939,99587.0,0.67
48b97594-d37a-4f84-83bd-43499c616802,P00592,31999,89459.0,0.56
54dc0165-b847-4b0d-9787-3b78d086e24b,P00593,27925,83442.0,0.6
5f129953-b41f-45b9-a235-0736ad19b5eb,P00594,27274,,0.73
65a944c9-fdc4-4650-ad07-dbd695510fc9,P00595,22553,42695.0,0.86
c7ebbad7-6cf9-4d1c-8140-a69007dd9801,P00596,26886,69774.0,0.8
5e01ca15-b701-494f-9aaf-f3811aec001e,P00597,4358,36532.0,0.82
f819d479-711c-40c7-ab2f-fa425623559a,P00598,31690,64957.0,0.77
ffda381a-e2a4-4cf0-ac7b-0ba1ed0a9756,P00599,23343,67701.0,0.73
eb657ac3-4f5d-4910-ab7d-2fb51ce6bdab,P00600,12677,,0.64
a660f6a6-a6c7-44ac-b44f-3cad0d843608,P00601,8622,69456.0,0.96
acaf49d2-d61e-4a34-bfd6-a1af724922e7,P00602,29781,32200.0,0.73
e9ca1b5a-9978-4e59-824f-337c51cc6b0d,P00603,32741,,0.88
f0fe1b34-28bf-4fe1-b3e4-a158322e55f1,P00604,39034,,0.62
a5d03726-4510-4e0b-b733-8a3921c2a428,P00605,33739,,0.98
98f7cf19-4328-40f1-85fc-a2653fb77b8e,P00606,5543,17077.0,0.65
732b5c5f-5f46-4ace-89bf-3a8c9a6325eb,P00607,35358,36814.0,0.71
36d8698d-dc5c-4dc5-a1b8-82cde93eeb7e,P00608,3680,10470.0,0.52
f7e31fb3-4271-468e-a9ad-c5ab5c906afd,P00609,46729,,0.97
a390e648-a110-4cf1-b7c8-67563e42a23e,P00610,46544,87714.0,0.53
1941ec05-7557-4984-800c-1e71e925d29c,P00611,32187,6144.0,0.86
f8f7e223-7003-471f-9c96-57d9de5567b8,P00612,29223,42770.0,0.85
78721e7a-a899-48cc-a31b-3d442b118f9a,P00613,20950,89968.0,0.76
852655e1-d228-4863-b18e-ddb9fd14dd31,P00614,41658,,0.72
3f9e0373-c797-4aa8-bf41-6cb7422e466e,P00615,5254,67541.0,0.62
018bafc4-84c7-4e64-a09f-cb5edc7b0993,P00616,36969,,0.77
82be3d87-0678-460a-80c1-9903367b1c23,P00617,12831,90788.0,0.66
06036d9e-007e-40d1-8736-4f0c5e181a42,P00618,29649,49596.0,0.78
28b8d0a2-0805-4baf-b957-64fd07e83582,P00619,32530,,0.55
32423927-f2f0-473d-b8c5-6010dcb41a53,P00620,15427,24912.0,0.6
2738d2ad-fbab-4cb9-9ad9-f1ba33850c61,P00621,16825,,0.54
4b14ccc4-a312-4c10-97ac-230d05c1dfaa,P00622,31646,46448.0,0.67
d6c0c2fd-acc4-4540-883d-e1a5820a72d4,P00623,49139,65240.0,0.72
1c11cedf-52d3-4a50-855b-54ceea2d606d,P00624,29346,,0.77
64ca0195-925a-46b7-9fc1-2a66dcfbddb4,P00625,43511,33893.0,0.52
16017c28-8ed1-41ac-9e48-5e4a851328f6,P00626,40242,25207.0,0.52
3cf3ad74-a874-4264-86d5-df4666e6d685,P00627,19911,,1.0
af64f330-fffc-4d9c-b6c6-7ec201674042,P00628,43731,93317.0,0.83
d4fae49e-9bb5-4582-be99-5767d1228bda,P00629,8975,27981.0,0.67
1dd76564-7ea5-4e7f-9b53-6328dba44386,P00630,17013,31780.0,0.82
bcd7e7eb-75ea-4424-a4c7-dec33138437e,P00631,19116,68064.0,0.78
af852c78-bbcb-4520-aa3b-870695345c3d,P00632,20354,,0.92
58cfa4ba-e2e5-4abc-a347-ea52af4ce4f5,P00633,41289,41007.0,0.63
5b4d9e7b-2dac-4e84-8895-0a76b34a98a1,P00634,42772,,0.96
1818c628-3b45-4bc6-bd86-dce2c744cc80,P00635,13952,,0.84
61cf441e-c196-4cfb-9f05-52fba87493ab,P00636,3952,95742.0,0.58
d69c4546-da56-4ea8-a582-a4ffc632bb40,P00637,29728,,0.89
c332da26-1980-4446-80de-667d8025fbcc,P00638,38732,44919.0,0.77
26d75f81-7fc6-4101-a239-eb2b33f353fc,P00639,47825,37717.0,0.59
44e3e2ec-93ea-4b79-bdb8-6ef1ec0804a4,P00640,4866,76307.0,0.96
25145a8d-0177-4671-87e7-a72842cfc2ee,P00641,32102,,0.57
bda309c2-734e-41c1-9593-26b854693ddf,P00642,46282,85724.0,0.53
7affe209-f25c-46c7-bc52-71b2c5d3bca3,P00643,2037,10825.0,0.62
8370a2ee-4a5c-4b00-bb12-8f0c628ed44f,P00644,34550,,0.75
b91f5e6e-30a7-4066-af26-eccd11e03f7a,P00645,27477,98329.0,0.51
cdda22d6-bf53-4d33-a4cb-155778e4cb43,P00646,39062,,0.55
5c717806-b9df-4fa3-978b-71e72b35a41b,P00647,23880,94753.0,0.58
9e5b19fb-9987-4bf2-b1d8-5e6d46e74165,P00648,13492,63379.0,0.97
f9e3ae2a-3de2-444b-846c-7e05adf3bafc,P00649,49302,,0.77
d762c26c-9b2d-4da1-8bc7-4541615b49fb,P00650,11807,15175.0,0.88
887dd621-e2ef-4f97-bf80-e9aa7c6dc46b,P00651,32458,99461.0,0.94
45389f45-5134-4b9c-9133-f475d8512321,P00652,41254,59852.0,0.88
62ab8ba8-9dff-4500-a93d-c8b0466e7bd8,P00653,21464,95535.0,1.0
0a9e6fcc-46aa-4c50-a3bf-7b4c4ab64981,P00654,1851,,0.59
2aae3fb3-04a0-4fd7-93f7-70cb083f0e69,P00655,34016,96557.0,0.73
dbaefdd8-8c43-400e-be97-26cddd06466b,P00656,32248,,1.0
85f84377-0d4c-4017-8ee6-32f9949fb5e3,P00657,9720,86878.0,0.67
8e736949-2e55-403a-942b-e1b7fb33da9d,P00658,48364,75434.0,0.72
3c10b9cd-90f9-4176-b2f6-0268a1c1bd00,P00659,45716,39170.0,0.89
9fa6fbe8-fa06-4d44-ab78-93b17533ac50,P00660,15418,88118.0,0.53
bae50e9c-bdc5-4b21-ab14-e05283162ac1,P00661,49770,59784.0,0.63
52214c2b-6e31-4eb3-8446-4abcb8e31435,P00662,18819,99236.0,0.6
f27cebe4-c2ab-48f7-97b2-c8f9469de7da,P00663,34180,,0.83
