Metric ID,Project ID,Jobs Created,Community Health Index,Education Opportunities
6f9a8a24-468c-4bc4-b193-292744b16a70,P00356,183,0.8,81
8c9e3ba4-ca3d-4d52-87bf-7e22a5916015,P00357,463,0.74,69
b521a054-9552-4e71-bfed-5108290983ba,P00358,223,0.86,34
8c262e05-cfcc-4a9b-9928-d00e350f91f4,P00359,336,0.85,58
e621c425-c332-4828-9442-605e65bcdd87,P00360,442,0.86,51
a9211fbc-5424-4c4b-afee-b3e0d4a7f50a,P00361,322,0.69,17
c4f7c3ae-f0ca-4d4e-8e2c-30eb66075b2a,P00362,149,0.82,96
62341308-35e7-433a-a8ef-533149f6ff57,P00363,169,0.93,12
2e421db0-8e22-4e4a-8f8c-939bd2e70159,P00364,429,0.84,37
b7811b54-758a-4bd7-9366-9c57a9eacb7b,P00365,265,0.88,92
01336b67-2b28-47cd-931d-831cf442eb76,P00366,358,0.87,12
94182ada-b76d-41f5-95a9-ada3182d040e,P00367,278,0.84,93
7314ed92-652b-42cc-827a-750f286c647c,P00368,368,0.95,58
97a12c7e-233e-462c-bcb4-52da78d5d702,P00369,174,0.79,16
7bc70693-c013-44d0-88cc-a197b91bb54d,P00370,226,0.63,30
00628e4b-3ef4-4cfd-b2c7-a0bf4c45a23f,P00371,413,0.69,76
e91cf933-8828-445e-8e8c-6da1a45b6ba4,P00372,271,0.83,32
8e6b3cba-aa7c-4ae1-af68-916cef67d1cf,P00373,72,0.62,11
1b17353d-5594-40a5-a4aa-063e3eb63aa3,P00374,136,0.66,38
052505e0-7957-4c37-88a1-74ac210d73c8,P00375,121,0.83,99
36b355dc-32c0-4c9d-a1c4-7092019123b2,P00376,451,0.7,15
e68041ae-8aff-499e-92f8-e707628a412f,P00377,269,0.63,61
ce33e2a3-5290-4b34-a4ab-49a3db87e538,P00378,442,0.71,92
314e071d-7b21-44c7-a9e9-6154689f8400,P00379,45,0.81,22
15598c6f-7f2a-4084-93b2-616f2f9ff984,P00380,421,0.65,89
afddca30-b700-434a-9484-6f4a404bb7aa,P00381,366,0.75,76
247a5b88-a843-4c60-9197-1b5bd39c802a,P00382,357,0.7,91
68ff4fc1-8cff-4d51-9e6a-60de32e6b9b4,P00383,184,0.66,81
c1c23881-9561-4414-800c-effb117d89f3,P00384,173,0.61,83
47171d2b-ee9d-4aa3-ae0c-b8b56398a6b6,P00385,263,0.85,68
9a6ee43f-f681-4278-9a0f-729abc221341,P00386,340,0.76,84
362d4fc6-b205-47b2-84d8-22a7918189f7,P00387,499,0.7,93
51bace79-564e-47c8-839f-210e185f2a49,P00388,117,0.78,83
2f28952f-8792-4b0b-9016-14ba3607ed9b,P00389,111,0.9,97
38a50752-b375-4de7-8706-1d7e6a015b80,P00390,16,0.9,62
9951d4da-1e2c-4348-946a-efb36fcf38df,P00391,456,0.75,31
7d77c4f8-6d24-4347-8265-db6dcc71e9ec,P00392,31,0.64,97
263e6778-aedf-47ef-9120-63c852d3de67,P00393,227,0.95,97
c16a027b-7bac-419e-89f0-9b10cf9c8904,P00394,26,0.66,90
1c426085-062f-457f-9d85-be8535174a85,P00395,489,0.71,95
7aa83d40-d7cc-4e93-b785-4fb60c281b1b,P00396,354,0.76,13
da2a53fa-16ac-4fef-8cc2-f29dd19156f5,P00397,162,0.62,30
e44301bc-1c99-4ff9-9bd4-d2cb2e512bc1,P00398,425,0.94,12
59d8071e-ab73-4792-9ffb-652d6ff74e01,P00399,199,0.78,67
20a1629f-efa3-48ce-aac0-cd2999d004f8,P00400,442,0.81,80
73102aad-a74a-4270-a48f-acdae6921941,P00401,312,0.85,88
5eccb2eb-400d-482c-abd8-1ad121a282e0,P00402,302,0.72,32
980ab7ac-317c-48f4-ba3e-018e522b1bbd,P00403,314,0.74,29
883ef597-e21b-428c-bc8d-4e4d137f7d0f,P00404,417,0.81,63
6e7183cb-2f24-4ae0-8571-a479de5c5aab,P00405,122,0.79,82
0c2e6d39-bc51-42f8-bfc7-0bdab9f4752e,P00406,394,0.63,79
dcb888ba-02d8-4aaf-94e1-e94ceda83669,P00407,146,0.92,43
6b9816e1-0b48-41a4-a59a-1c6e272c66a2,P00408,345,0.92,71
8ff3b12d-618b-44af-9a37-df9a6fda6dba,P00409,105,0.87,25
10a0b3d2-cc6c-42fe-9196-eb3dd87b2f78,P00410,71,0.81,86
afc2c038-115b-4614-9f62-dd60149b014e,P00411,326,0.66,75
49bd0b42-58c6-48fd-8ef2-7fa66efe447e,P00412,275,0.71,23
17b4e50d-ee88-434a-97f0-df8570365f60,P00413,12,0.74,91
6a1a5a89-13ab-4ad4-80f5-98a0e32fc94f,P00414,93,0.86,48
996b1fd8-87fe-49b9-a037-06856dbb2789,P00415,307,0.79,88
24a05530-fe8e-4ca9-a85a-6c5e90d2e6fe,P00416,27,0.76,94
916598a9-6222-4997-aecd-ace69d5359e8,P00417,424,0.84,88
a948d5d5-cb5e-4ebe-a451-9087de26d32a,P00418,342,0.7,13
99d2d1fd-079d-4a8a-9409-8d14c7e1c9f0,P00419,370,0.67,71
3b08b158-3d38-4dd4-8d69-fff318574b97,P00420,51,0.89,100
c1dcfc04-a2ca-41ad-8b59-b6ea7cfc277a,P00421,87,0.88,59
7d4e7a77-23fd-4a61-8a78-e30f6d612479,P00422,144,0.65,95
a71c4ead-3a13-43e1-9626-0fdbe37a7e5e,P00423,107,0.85,31
804c346a-32f2-4acd-a70b-cd0b4edba40c,P00424,61,0.84,83
e94f070d-9705-4ba3-9e21-17c200198da0,P00425,241,0.77,52
121d7b2b-5496-401a-9703-eeb6a0bf957b,P00426,116,0.86,99
59d90270-7bc2-4559-8490-999edce494c3,P00427,364,0.79,33
3d934c33-2a48-4dc0-bb5d-0bd1bb204710,P00428,38,0.93,15
24c9b51c-5ce3-4c7d-9c17-9878b11c1b0f,P00429,345,0.63,67
df54158b-eb4e-4d4b-9734-f8d72512facf,P00430,250,0.76,84
8c4a4804-15e7-4071-8602-0c626befd49e,P00431,450,0.94,12
c46359a9-f3f2-45ac-a032-852578b7d626,P00432,161,0.79,92
cd8457f7-7638-4bbc-8087-b1ae67b96e32,P00433,284,0.7,62
90fdceea-e559-4a73-ac53-deb4c64625bf,P00434,120,0.6,77
f3348c3c-8b80-4644-936e-8a458605a47c,P00435,134,0.66,89
c3bb6097-a84e-4db5-add7-a4612ded6e7e,P00436,364,0.69,88
33388fc1-5ce7-4c87-83ec-caa9624148fd,P00437,313,0.82,87
164402f6-6e09-4ffa-9511-54a2adb38bad,P00438,259,0.94,32
436b211c-bde0-47dd-910a-56440343a765,P00439,273,0.83,97
93d9623f-d3c7-4a24-af36-0ae4a12fab5c,P00440,143,0.77,93
1fc606f0-a59f-4a6e-bcfd-61649955d42a,P00441,142,0.66,34
f3a812b2-d3bc-4b37-b4c5-aad28c1007d7,P00442,278,0.84,18
30f332c4-1d5b-4388-9964-ee0131c48c09,P00443,440,0.64,81
9d0c2bd7-75e9-4f7f-8f5c-9dafdc255a4d,P00444,333,0.6,51
9d2e4753-da1f-4569-b6ad-79e92c9a2d29,P00445,331,0.93,36
ff4cdecf-8ccc-4a82-abb6-b1fcc5b69771,P00446,299,0.94,61
5ed8563b-e8f8-4dde-8215-b2eb284001ec,P00447,98,0.91,61
7c5c06be-85a9-42d0-9590-dfa3765cb942,P00448,481,0.73,73
7a2dca62-bbb9-4cee-8a5e-48c7154b9e15,P00449,115,0.94,76
d8ad6fbf-bc63-43d4-8387-45207945156e,P00450,441,0.9,84
74aaf44d-feef-4991-8ceb-5d51f96c0f56,P00451,21,0.64,73
cfa3c595-a618-4230-9071-88584e819680,P00452,99,0.95,94
adcfc077-10c4-43dd-9555-909d10f56e77,P00453,111,0.61,12
473516ad-d818-4c6d-9c5a-2d1fe29e4f4e,P00454,261,0.89,99
be7e1d3e-44ba-4c90-a397-73f3f6d7e0ef,P00455,298,0.77,63
539bd2fe-51f7-4d7d-a40b-49b2dc0b97a4,P00456,394,0.91,40
32ca2fbf-5380-47c9-97cc-29e22201733a,P00457,177,0.85,76
e6819b1e-a2e1-458c-b1f1-ddf1c7093abb,P00458,30,0.92,46
7c8c80cd-766e-49b7-8628-c0de15c09768,P00459,245,0.79,22
7245e46b-34ad-471f-a597-18da14b3dfc5,P00460,171,0.68,77
e5b3447b-3976-4b55-90e1-4e19ce501cdb,P00461,436,0.65,83
4e79d6d5-de8e-43bc-93e2-df3177802510,P00462,339,0.94,54
65dc2b3d-0cd3-46ff-a461-fe873c1b0b4e,P00463,146,0.79,52
36cfe1ca-0e2c-4a94-b985-84bacac3e76c,P00464,300,0.61,46
ea25eb86-feff-47c9-86f5-06f03cc7328e,P00465,448,0.86,35
0c0f8ea1-4d63-4542-a388-a028fae7019c,P00466,143,0.67,12
447931a2-8349-4b84-86b5-404b3eaec2af,P00467,22,0.67,58
5815b7cd-3758-43cf-a489-c7b1739d1042,P00468,94,0.86,43
199bdfc5-a59e-4cf4-b804-b107f178d53b,P00469,221,0.72,19
507534d1-5519-4c3c-9a3d-5ce0c2e065b4,P00470,131,0.68,85
dec9d39b-ae45-480e-b037-90e8d188a038,P00471,30,0.87,39
a63f2ee3-6153-4c08-b858-96e32b1cac0c,P00472,191,0.92,96
5b4fe145-60af-4fe4-b3a6-7755ffda374f,P00473,279,0.71,41
8d3eb3e2-ca22-4c6e-b8a1-b19cbe392ff9,P00474,338,0.71,24
fda7ffab-01bb-4fa1-bfac-720fb46b08ed,P00475,388,0.61,100
91c23f54-24e0-4f43-a55a-eb6cc295452f,P00476,362,0.88,62
2d9f9792-a4b6-476d-811b-c5a700f037b8,P00477,341,0.79,26
6093040c-a838-4928-b7ee-6b92ffcd8496,P00478,217,0.67,71
fce9b424-e9a3-45ad-9e95-85123a82e763,P00479,110,0.8,67
aee0fffe-733c-4134-9e76-9487b571319d,P00480,452,0.91,80
906bc931-6012-45b8-8e6f-962cc14a22a5,P00481,108,0.83,17
39c30bc5-69ec-4c3a-93e4-2f8993824a08,P00482,159,0.66,45
5fc97eca-3c21-40f9-b751-ccc60d21b043,P00483,97,0.84,79
9d9fed10-b2a6-4be6-ad84-0794570a17bf,P00484,389,0.83,65
8beb246f-3f19-4fb0-b5f3-9744464a6a8e,P00485,174,0.92,20
aa9b1714-8aa7-4327-bd7f-6b7500101bef,P00486,316,0.87,54
848bc8e5-e6b7-43d5-8989-8797fa296890,P00487,238,0.77,51
35d2101f-34ae-42aa-912b-121f869afaab,P00488,117,0.61,14
6ae89c91-f049-4f74-b3d2-3e4a38a842a2,P00489,66,0.82,99
df98af10-08ce-48ef-9c00-a0bc9c07ee61,P00490,167,0.77,75
f80019e0-66d2-4e68-a357-112c5895c994,P00491,389,0.93,60
a5e9f309-135a-45bd-b6ba-8408852e1df7,P00492,411,0.62,91
3d09beb8-7aca-4b8e-8482-c1de3f6a4657,P00493,356,0.67,52
f6b0c127-4e4c-4256-8d21-1857c22e4d62,P00494,111,0.85,27
2b25af00-55b0-44f1-a018-c86d838ad88d,P00495,478,0.77,33
b2644fb3-7216-496c-8f57-40acfab29e6f,P00496,309,0.61,52
ab3a6f25-fc0f-4db8-9867-7628a7e56174,P00497,347,0.83,36
ba59f104-bc2d-4825-8626-31b41e5dea93,P00498,455,0.67,32
d3d385a7-be00-4545-9304-7682a77e67e0,P00499,19,0.84,98
3497adad-6e7e-488f-aa92-858611318ff3,P00500,169,0.85,34
849f9de3-68ed-4f9c-96d0-7420eb20a104,P00501,26,0.7,16
e9a40c9a-b45a-4847-a9ff-dc2b63d35199,P00502,250,0.64,93
75f30779-ad41-49e6-b9cf-0d91a5c408a5,P00503,117,0.87,89
62aa3f87-559e-4a25-9dc5-dbaae1afba63,P00504,239,0.72,76
d7878c34-0353-4358-8fce-477de4e30b5e,P00505,87,0.8,22
2f97cd47-09b8-4324-be49-7a4b271f43b1,P00506,375,0.63,85
32d851ad-5346-4077-a47e-09400b042198,P00507,375,0.7,93
c136eb3b-2c52-4997-aa58-84af864cb00a,P00508,347,0.66,54
8e88c19f-3a9c-42a2-9deb-25c41668f00c,P00509,66,0.88,61
f2392431-6175-4f2d-b1c7-8ea5905b0818,P00510,44,0.66,68
86682a33-889e-49e8-9c2a-187680b653cc,P00511,453,0.63,92
bd659724-81e4-4c62-9e09-0d2db262d31f,P00512,77,0.84,77
9175ab2d-e892-4db5-bc16-7dff51854e5a,P00513,61,0.92,45
409ac890-8791-4419-a516-bcf69d07b8e1,P00514,187,0.72,65
6352c415-e6b2-4928-8c05-10cab7f400d1,P00515,194,0.91,28
c240cb25-6564-4770-b5f4-86bc6a76e098,P00516,19,0.85,82
b4246c21-e715-4334-a487-91dea48e2a2f,P00517,382,0.61,58
f86b29ce-4faf-4901-8efb-b8be9b562a5d,P00518,118,0.84,70
fb38d4e4-98fe-462c-af4c-05b113d0d954,P00519,349,0.93,98
982a9088-3575-466f-b876-7760c8a66c19,P00520,68,0.63,14
7e61261b-149e-4238-8604-fcaa58c3ff12,P00521,98,0.84,72
8d6ac11d-733c-43bc-9cd2-9a76446ac86f,P00522,92,0.68,83
84d1733f-09a8-4836-b84f-8495c03b0ee2,P00523,420,0.87,52
2291cd7d-1511-4b3f-9757-48b5b5a1df75,P00524,240,0.82,65
a6d7a6fe-c7ad-4c7f-a941-27bca910dfdf,P00525,385,0.66,60
68f1e85a-46e9-43d3-95d6-92e77aca075a,P00526,183,0.76,41
d7629d4c-f971-47ce-bc9f-cf6136fb4788,P00527,414,0.83,44
0df701de-8690-47ed-af05-b549ee847a37,P00528,93,0.73,20
3ddfb8be-88f8-4051-a641-af76a56aa8ea,P00529,350,0.77,51
1a538018-4418-4360-884c-201b0c2a4bb8,P00530,463,0.81,82
f2dd0156-5a3f-4a37-b0f5-cf73edc9f95b,P00531,159,0.76,66
fecb9677-9245-43d2-b0c5-797a7909f7ad,P00532,493,0.86,98
d6890987-36e2-46fb-9e50-fa4a59df523e,P00533,179,0.88,71
c85c6d51-9d9c-466a-a74a-0c52f46aa8fd,P00534,346,0.92,32
cc6a1d9a-4452-4ad9-b301-b78d702ce22a,P00535,153,0.92,18
4b3c4479-8cc9-4804-9b85-f11bdaa36714,P00536,344,0.71,16
06a0939d-7547-4ce9-99dc-2897aa9420c2,P00537,12,0.64,75
33b710e0-8983-4233-b623-120b0ef40f10,P00538,47,0.66,83
0be8355b-681b-48cb-987a-ff903e3d0c2e,P00539,471,0.68,38
ce140e0c-3335-43ab-834f-cb1c53fa5322,P00540,164,0.83,43
db4d68b2-7bd5-47ae-92c8-0cea0e583fc5,P00541,309,0.78,25
90b90f64-f14d-4234-a41a-88b1ff69e34d,P00542,479,0.76,51
ca34dfdf-dac4-4cb2-9729-832c86d73245,P00543,407,0.77,27
286dd2cf-534b-40de-9049-2b8dd478e892,P00544,342,0.74,95
ea3ffc23-3abd-418a-bb74-84672dac2ab2,P00545,397,0.63,27
8c357322-3a9e-44fe-8e1c-04c73c8f5d61,P00546,185,0.73,52
ca3590be-9109-4db9-b1b2-4de9f43ac499,P00547,156,0.91,46
dc81179f-ff09-40fe-b110-b7cb43cfc04e,P00548,165,0.84,10
7cfeed10-3c85-4876-ace5-3b2c8a307517,P00549,398,0.89,43
03676e12-6228-45e1-bfaf-a70067386767,P00550,41,0.93,84
bc5e31d5-cf71-4ac4-b1c9-b653a396e459,P00551,357,0.6,58
d38e7a86-900c-49ce-b044-58f89c035549,P00552,427,0.66,47
7bb4ebd5-f081-4147-8902-d52284ed97ea,P00553,391,0.73,63
04e7d3dd-17b9-4d89-8db3-c551eee15113,P00554,373,0.9,91
8e7a4389-188f-4a9c-acf0-4c8c3fd5b0f0,P00555,131,0.8,94
33d123fc-7d74-426d-bac8-0c227c9a595d,P00556,13,0.63,86
b7542140-1b6a-4fc5-bc53-44d51fe6df50,P00557,354,0.91,28
4f036ef2-7aab-4ffa-83de-d43701872e84,P00558,443,0.9,16
7f3fdd08-d217-4e89-8759-4bf1e2ee702f,P00559,194,0.83,71
ca2ed36f-e2d5-4dd2-a285-d051c5e22912,P00560,69,0.72,67
bc6f1c83-4223-47f7-8851-bcfb21471cdf,P00561,470,0.82,75
77dbfc23-06c4-4b60-9886-51b23dbae6c6,P00562,104,0.7,50
45b93767-927e-4191-883b-d8393dd4a9d7,P00563,26,0.93,52
094a4e90-ed39-4196-a6dc-ac6d941e84bc,P00564,362,0.68,82
c82441ec-6bec-4852-a8c9-8eddaabfd343,P00565,223,0.8,51
dee477bd-e398-45bb-b892-f3ad5a2bb3fb,P00566,421,0.86,42
85abd63d-e7da-444c-a512-7e74d7783026,P00567,226,0.86,31
adffeec5-e966-4e6f-a054-e727327f3773,P00568,17,0.93,25
d8705bb7-2f60-4572-bc27-13ca7037d01b,P00569,77,0.72,64
82c2e572-7286-4c2d-a102-e28bcd20996a,P00570,151,0.88,52
48452543-4eac-4c79-9a86-cd7f75e8a92c,P00571,386,0.69,36
80d58ad3-21d9-46e2-b376-9c4f2fe355e1,P00572,85,0.82,44
28424636-c8e8-4ff7-982d-e1fe65abf5aa,P00573,439,0.91,35
5996b01c-53c5-4ff9-9839-d47efa894005,P00574,212,0.8,10
954b179f-eebb-4cf7-9cb8-da4281637fd0,P00575,79,0.89,97
e9e5bbe7-40a3-483e-ac63-11b31baa9137,P00576,79,0.91,35
2b1e0be1-4ca1-44b3-a907-d3fdb356f1e1,P00577,394,0.77,79
a2f1ce5f-f3e7-455b-a3af-989ec3feb7ac,P00578,285,0.6,32
5d1a0761-e6ca-4233-8e14-5f4360aa37e7,P00579,378,0.71,47
a76f9d5d-f8ca-4b91-aa62-1252dec619ae,P00580,340,0.92,22
ccbf46a9-58c4-408a-bdfd-38d505bf916d,P00581,433,0.7,72
75260599-06d0-4ab8-ae7b-e3c1738ab9ea,P00582,114,0.68,36
b9bbffd6-931b-472e-8f8f-4500d708b27f,P00583,11,0.84,76
2b438c30-c12d-497f-833e-9515f730b311,P00584,37,0.88,41
85fe3fa0-da08-4c3b-a43c-666115e17126,P00585,152,0.69,83
e9afb57a-a8d9-4fec-b4b0-dd98048dfc49,P00586,51,0.62,60
c7e0e437-edfc-4b84-8cce-420dc6183db6,P00587,218,0.82,20
ccf405c8-bb84-4679-b01c-8849fb48b9bb,P00588,60,0.88,79
c600a725-4f14-4d54-997d-58dc7bfb8376,P00589,492,0.72,55
7aa02c6a-c1b4-4208-8028-dc04d617fba3,P00590,201,0.9,75
7cec77b3-6246-477b-9e70-d9c9d0acacb6,P00591,487,0.62,49
45ee71fc-7ba7-42f0-9621-60bd8a35b6ff,P00592,303,0.9,80
f8e33d20-7f2a-4942-92d4-ed98d05445d5,P00593,84,0.69,34
185efb6e-e62c-4ff7-a74a-b624af21b2ab,P00594,195,0.85,23
4b99e5dc-db84-4f42-9f11-7174f6101355,P00595,444,0.92,42
5ce33c8d-66b2-4e4a-9b46-2b4c1912b22c,P00596,369,0.82,29
6b02ab15-31dc-426c-b8b2-cd5fe1dfd0d0,P00597,131,0.73,35
7905c59b-520c-4a67-8eb8-6f405a599d10,P00598,137,0.78,87
24af837e-e051-4fcc-aa39-995835a8495f,P00599,321,0.74,59
732d6d98-4581-48ee-95be-e5bedc789065,P00600,274,0.91,21
64b4d258-960b-4d1b-844b-1f667cd6ec8a,P00601,363,0.73,13
27961b02-1bb9-46d8-b1af-96e6339ae782,P00602,428,0.94,61
1563840b-ac0e-4b34-a178-03013bcb30c9,P00603,122,0.62,15
cc28a923-5ef7-4ea1-b0fe-4f749815c847,P00604,486,0.88,95
75477f4c-06dd-47c6-bac4-e133ab72e338,P00605,11,0.66,92
c11505e4-234b-46b0-a8b2-741228d81394,P00606,394,0.94,26
a1fbac07-04ec-47a1-9ca9-0f920c7e01c4,P00607,373,0.84,84
840d0313-fb79-4b4d-8375-75eb1c77a01b,P00608,372,0.61,29
c12636d9-1613-4af1-b133-3d8345b728d7,P00609,97,0.69,12
922299a4-15b7-4029-a1f3-2b266803d1b8,P00610,133,0.63,11
08def678-41df-471e-ae35-0d222f9dd319,P00611,363,0.61,35
9cd1510d-42bc-4e21-be31-aa8d95700299,P00612,71,0.73,89
4836d116-855f-402a-a541-14a7d4685060,P00613,54,0.8,49
61357f15-a996-4093-a102-6b4ec0914c3c,P00614,202,0.64,76
85c47e0d-8c93-4b49-86d5-e9fe8b6ee626,P00615,182,0.85,89
1825dcaf-c52c-4168-8eb6-24b60462656e,P00616,464,0.71,42
518c4e20-b3e1-497b-aa08-9be4de9753d0,P00617,464,0.69,56
fe6687fb-d57c-46da-9ab9-8443c22140b3,P00618,283,0.94,39
93317d72-22e9-40d7-9634-817a66472c3c,P00619,136,0.76,79
4017f857-1782-46a7-b3cf-caff2aedc986,P00620,440,0.93,29
d00a5b63-fae0-4c28-bc11-3d31b26ec04a,P00621,248,0.6,51
e3c6b703-04f4-43c9-977f-3263a223c93f,P00622,374,0.74,53
846d0d8d-f1b6-48d3-9302-52ed309d50b7,P00623,307,0.92,85
b937d4a4-848e-4390-900c-d8fdc5f9b598,P00624,492,0.92,57
016abbb7-ee8f-44a2-b264-7734360d085b,P00625,327,0.85,40
9a15d5d5-4d0f-449b-908d-ec32503fa590,P00626,52,0.68,30
506adcb5-580c-4dec-9d7f-1116daad3504,P00627,193,0.61,13
c7400b09-0a6e-4151-8d58-e929a84844c5,P00628,265,0.63,88
c69039a7-9a0a-4bd2-9189-b61f6f40c518,P00629,246,0.91,18
919f6ae1-3cdc-4ee4-afd2-7cb2f7d08525,P00630,22,0.6,13
c945e4fe-5e57-4178-939e-69f4feac0fd9,P00631,309,0.78,72
62b04e00-38a7-44ce-bcd0-1ac9a0e4858b,P00632,137,0.73,19
334f00fe-59ee-4825-a553-3e80235aad21,P00633,253,0.69,13
b8286b8a-5af8-4203-9bd7-78a7fd6c3f74,P00634,410,0.73,30
c752d36e-8258-4d77-b5f6-02e3dac7dae1,P00635,165,0.75,21
6e8d7881-ca53-41dd-b78f-014212e4b539,P00636,422,0.66,37
fb4a1655-c960-4dcd-bbcb-c783e8499a72,P00637,330,0.93,99
0baf38db-b01e-416e-b094-52f47e1e19ee,P00638,110,0.69,39
56060d30-f8fb-439d-9d66-88c516ecf9ee,P00639,293,0.65,12
459b23f2-8042-4730-8691-2564d0432e2d,P00640,241,0.91,33
5cd839bd-7c0d-452e-9ddb-a0f380ffd9a0,P00641,452,0.86,60
1af36c38-573d-4c24-8959-59c11dfdb8b5,P00642,309,0.65,59
a129a90a-7383-4dc1-8c1c-76f6bd5904f9,P00643,361,0.64,79
d786b66c-c88d-4785-9634-e7dbd5a43e88,P00644,459,0.6,58
6f682244-0265-471c-8e05-6a944f490882,P00645,414,0.77,19
261c8adc-4bee-4a64-a688-6b7372c88aa8,P00646,100,0.94,52
3bd2df2f-f31a-4d55-81ef-76f6cbf16cef,P00647,115,0.69,27
ea1ee8cc-6965-4d17-b0cd-23dfa512d24e,P00648,490,0.73,57
b823e448-081a-49f5-bb4a-8c53340107d5,P00649,30,0.73,85
4b0dfdc6-f96b-4357-961f-f7f63f6a0952,P00650,133,0.8,10
42f24ede-8e39-4acb-9d35-fbcedd1d0d7c,P00651,387,0.88,82
f032ca08-7bad-4bb0-99d1-f7fc9603d789,P00652,159,0.71,60
08e55799-d5cc-460e-a63b-69ef5b98c292,P00653,245,0.64,54
bab11680-6c24-4810-a1c7-5cfabd2194c2,P00654,116,0.75,40
d1964741-6c63-444e-9c62-b16ab0e75bec,P00655,343,0.89,19
8c165fc2-2014-4ce2-af70-9207df356f9b,P00656,38,0.61,25
3fc8d0fa-a0ab-4f64-84db-3c9aa8d47912,P00657,356,0.61,74
eb15d3c9-35ec-49d2-9aba-9f732de2a85e,P00658,456,0.76,85
643ed461-10e6-49aa-8716-c0a7c3bfa0a9,P00659,165,0.61,86
3242aa19-8958-44ef-b336-6316f9bc25ad,P00660,188,0.82,40
a3f0abc1-1907-485b-a23f-97e5a375da38,P00661,121,0.67,28
77ada95b-418a-4203-b844-d7fae64744a0,P00662,399,0.75,76
ef1c7b88-71d2-4284-bffd-15bce36c09a8,P00663,426,0.75,72
439984d2-d539-499f-aba2-a216862673c9,P00664,211,0.78,46
24481553-bf78-4f6b-9a97-1c8db20a279b,P00665,254,0.73,68
da528c91-e548-48b6-9bc3-b7826788b0c1,P00666,186,0.78,70
4bead378-d39e-4d89-8ec1-58c20b0ffb37,P00667,17,0.66,45
21edd2e9-184a-4f98-8cc2-0e695da2893d,P00668,253,0.81,83
e163965d-ae1b-47de-98d1-a39beeb3f5f3,P00669,467,0.91,35
5dd90613-38b4-4abf-9af4-b00cd06c89c5,P00670,244,0.82,23
f41612e9-5efe-459e-ac39-94fd24dfa305,P00671,90,0.8,97
fab4d846-aec4-44ef-b1ab-9937adef8530,P00672,324,0.85,69
9040d5b9-e452-4667-94fe-f91bb5e6a729,P00673,143,0.71,44
b935991f-9867-42f0-9c72-bdbcb829204d,P00674,322,0.74,17
61ee7a94-80df-4b97-925d-364e03cd849f,P00675,220,0.6,71
a4383625-247a-4f2a-8a94-c7c523df4653,P00676,368,0.78,13
2e6b725d-a652-4fbc-ba6f-03abe48079cc,P00677,239,0.93,11
b2713019-12ce-489d-bbad-a2ca3110e5f2,P00678,50,0.74,31
ed58a425-61e2-4db4-9ccf-9e470d0786f3,P00679,136,0.73,86
a7784567-7946-4a5b-8f09-f99f7004939f,P00680,259,0.76,42
c88cf03e-8666-4e53-b6af-189e56bd9cf3,P00681,497,0.83,88
b7fac47e-aee4-463b-8aa7-dcfb062ca204,P00682,179,0.73,48
e6d7da78-3661-4c42-b308-968c82674577,P00683,53,0.62,32
012df9d1-02ac-4d47-8561-bb5c8adf9dd9,P00684,465,0.69,97
f87fa289-03cf-4950-a550-96af152b9942,P00685,254,0.81,74
d405a93f-ff10-4005-a942-a135220b11f7,P00686,93,0.67,29
b0ca8a27-9263-47c6-b501-07ba883376f2,P00687,364,0.66,97
2f3ab2f3-8c4c-474d-9455-aa16310ed8ef,P00688,181,0.89,76
ac527a52-3a65-4f8a-abe2-2959c48c4896,P00689,191,0.79,24
73bc62d3-a361-416b-b1d0-9e74f15bccba,P00690,379,0.64,76
27352e05-435e-4549-9391-1008e8a8e927,P00691,45,0.68,70
80299ac5-22f2-4be9-b65b-25b3acbe451f,P00692,414,0.93,77
25754428-5fba-4a71-8320-66500d5f0c6a,P00693,415,0.71,73
b7dba328-7fdf-4704-b50f-063f53310d8a,P00694,375,0.81,59
5c7909a9-da5d-4770-86c2-d9b4a6dbea9e,P00695,52,0.65,49
48be1336-08ba-4c82-b046-f3a23191a4cc,P00696,196,0.73,22
fd27f984-e153-475b-8b65-35bbb311339e,P00697,187,0.74,86
77cb959a-10ff-420f-9487-b2ab4757c6b4,P00698,315,0.85,48
08a82501-bd6f-494d-b6ed-5b5b2c270219,P00699,98,0.61,96
3bf3c842-9ad8-4842-9861-4424e4febe71,P00700,361,0.72,50
d3ed3ec8-a6c9-4840-960d-4b6a23b0becc,P00701,461,0.93,70
b24b39b5-6744-4b2c-9aff-2703e4f2c38a,P00702,341,0.75,51
8fd4fb28-7706-4d0b-9eda-289c056e6202,P00703,411,0.78,75
17e70906-da7b-480c-a579-739e1d20e754,P00704,230,0.75,48
02523311-6dd3-48e3-ad39-06f286c89003,P00705,153,0.8,76
05fa647a-f0d8-461d-bd87-9bc5c9f6646f,P00706,56,0.95,92
203c92da-9608-4dd4-8b86-d001b0defc28,P00707,419,0.6,97
26a07ec5-9513-4072-9311-89ea19371417,P00708,223,0.69,76
0bb0c774-79f3-4858-ae65-044c8b203977,P00709,175,0.91,52
6aeb701f-b202-4454-9cc3-07d33933e366,P00710,33,0.88,58
2cab9e08-54c8-4e99-9a0d-afb96be04097,P00711,194,0.87,81
d4c80005-0f54-4534-bf78-76160a1ee25a,P00712,74,0.65,28
