Metric ID,Project ID,Compliance Score,Transparency Score,Governance Rating
1dcb8cce-5130-41a7-84df-e8ffc7acff82,P00338,0.72,0.92,A
9107ba9c-f6b6-4c8f-a0d4-d44752eb9f09,P00339,0.76,0.77,A
e45df47e-07ad-4af3-af5a-bed533329a23,P00340,0.89,0.72,B+
6ad34105-a637-4ba3-914d-b4bbc4d30e8b,P00341,0.73,0.74,B
ab8d20b0-cf77-4b91-9446-749c72e1acd4,P00342,0.8,0.89,B
2825ad89-6031-4198-8aa6-bb6043e6bf99,P00343,0.72,0.94,C
ba786ace-33af-40cb-8b74-77c2ff091b82,P00344,0.73,0.73,B
7ff99869-cb2c-48af-9b7d-60c9e1592770,P00345,0.93,0.81,A+
738ccfb3-e110-4151-947c-082932d0bf9c,P00346,0.82,0.72,A+
0a794d21-e9d0-462f-bb8e-a4a91be11780,P00347,0.88,0.89,B
98ac7041-6211-446d-a9dd-466b874acc6b,P00348,0.89,0.8,A
76472c25-b29c-4772-8ae5-9af119099858,P00349,0.93,0.9,B
f9b0db11-ce00-4afb-8160-17efd6345d8a,P00350,0.86,0.81,B+
36d65473-18fb-4574-b91d-db9c2f630d87,P00351,0.72,0.73,B+
ea413e25-7c84-48a3-94b8-46a5cbb73be2,P00352,0.83,0.91,C
2fa37556-6798-401c-96ec-365c2d12d81c,P00353,0.76,0.73,B
d1ecdae2-55b2-4df2-8bd4-93f4efcb03c7,P00354,0.8,0.74,C
3444d365-7707-44ea-8221-3e31f4bd7b36,P00355,0.89,0.71,C
295d1fd4-99a7-466c-b272-56e5c3be7985,P00356,0.84,0.77,B+
98a5656a-e4fc-4d72-93e5-c0e3317e84b9,P00357,0.95,0.79,A
fab52ad6-0b64-430b-8769-dc516a144052,P00358,0.91,0.84,B+
247c7bb8-74ad-4f5c-8a31-5d86294a19cb,P00359,0.78,0.8,C
b9e1e9fb-5af0-45c2-9921-d62266c7c64a,P00360,0.74,0.73,A
1e2b0a70-ad78-4b45-bec0-34590092c4b6,P00361,0.72,0.89,A+
3e88710f-cb24-4bea-a651-e316e99a47da,P00362,0.71,0.75,A+
b058074c-2e24-4df7-ab72-25edcef87a80,P00363,0.95,0.79,B+
5e282a8c-17b0-4845-8dd9-1149b6ee4ae4,P00364,0.73,0.94,A
584c6ec8-72a2-424b-825f-93ef98f0408b,P00365,0.86,0.87,B
c902681f-8d62-47a0-8348-03e91ca2eede,P00366,0.91,0.85,B+
e6bc03f3-4823-44dc-b005-5f2410cddb6c,P00367,0.77,0.81,A+
fc7e92e1-8d26-47cb-a544-2950c4f48998,P00368,0.88,0.92,C
7170a2e3-f65c-4cdf-9803-496a7ff1018d,P00369,0.8,0.88,A
37a06459-9ff3-49de-9028-daef516d3156,P00370,0.88,0.93,C
7a74b574-d09b-4429-a0bd-6ad43476370a,P00371,0.94,0.89,B+
d528ec14-56c2-4f48-b39f-4aee74e8ec09,P00372,0.86,0.9,A+
9239a68c-4739-4d5f-9fe3-a77047de1bac,P00373,0.93,0.79,A+
ddf52512-99f7-4b8b-8a00-cf252a139fb6,P00374,0.82,0.9,B+
7170fdfc-f302-43ce-ab3e-dcb77915ca68,P00375,0.71,0.81,A
51976dd2-a5cd-4e56-90d5-63810683fd2e,P00376,0.93,0.81,A
c60b96d0-f2ee-46b9-8b01-b4645f49dd60,P00377,0.93,0.91,B+
c965d53f-b6cb-43a3-9d8e-5b37881543b4,P00378,0.9,0.78,C
f792c2c7-2c61-4216-bef7-736e6a2b48e3,P00379,0.84,0.76,B
6ec9b13b-3c1d-48bc-a15b-577b18e04f60,P00380,0.77,0.84,B+
28542262-a672-46e7-8d78-298332747783,P00381,0.9,0.92,C
0d7a9056-6d71-416f-9007-b13f311a4f6d,P00382,0.72,0.85,A
f969e21a-111f-42c6-a9a0-130b2efe5f8c,P00383,0.79,0.74,C
fa154254-899d-4615-b912-19c48a36d5c5,P00384,0.95,0.89,B+
94425dfa-4f41-42ae-ab25-e02cfb0f1246,P00385,0.86,0.71,B
b9d78dd3-a1ef-4e40-aa46-30e59018c4e3,P00386,0.84,0.93,B+
d7cfd922-ac35-4b2b-bf12-df980168e0c5,P00387,0.91,0.8,C
bae28cc5-44fd-49c5-8169-ebb3eb40875a,P00388,0.89,0.87,B+
4a07b01e-8481-4690-a664-3fbd93c4beb7,P00389,0.87,0.9,A+
fe55036a-e060-49ed-99c7-5b1aa35e55f7,P00390,0.93,0.81,A
1f26ff9b-58a5-4155-af90-a7dca43f7c7d,P00391,0.74,0.77,B+
81b21f00-7655-4e72-bef7-d982b5b77a01,P00392,0.84,0.74,A+
b4697214-a719-4fc7-85bc-29678ff3741e,P00393,0.95,0.76,A+
db64d324-3595-436d-abb2-d20b18d47d1f,P00394,0.92,0.75,B+
51b11a82-ed49-4eec-964e-9ad14f81385f,P00395,0.79,0.84,C
e0343f04-f135-4813-ae92-c180613035b2,P00396,0.82,0.76,B+
4e359d6b-6076-41e0-b02f-ea135c8026d4,P00397,0.87,0.88,B+
0f583bea-d2ab-45a5-98d8-c366a0508bd1,P00398,0.78,0.76,A
95720590-ea52-4b91-ae38-0d10e0fb97dc,P00399,0.9,0.88,B+
827877ae-3cb7-42cc-86b3-d5c85a44a5a4,P00400,0.85,0.93,B+
a59194be-2945-4bff-9150-51342c29fd7a,P00401,0.76,0.91,C
800b880d-dabf-4fbd-966e-e32b9c2e547e,P00402,0.84,0.85,A
501acfaf-c5d4-43ed-ba0a-032951f8a77c,P00403,0.71,0.84,B+
fdabfd86-f6a7-4dc0-ba24-edd57de29a7e,P00404,0.86,0.82,C
b7ea0bdd-80c7-40c3-9dc5-9b19838f5d43,P00405,0.92,0.76,B+
b2ba7079-d9c1-4d86-b2f0-c947b3bc491a,P00406,0.85,0.74,B
96fd72fb-dcc5-44b9-b81c-5ebedbc7c75c,P00407,0.87,0.78,B
49de5e72-85da-43c6-a060-2fdd6db66343,P00408,0.77,0.81,C
6f156753-49fe-4f1c-b292-ae8f2e32b031,P00409,0.81,0.8,B+
eb6968fb-437a-4fe3-86c5-9e1a21d536e6,P00410,0.93,0.71,A
737d1ffb-0b7e-4b76-b861-f3e9bd644765,P00411,0.94,0.75,A
e293af50-5e33-4862-93f9-c89d9b837cb2,P00412,0.9,0.91,C
86e55e37-b016-4973-abe8-a10ba0cc2e7e,P00413,0.82,0.92,C
4bf04233-e11d-4f8e-a146-a7f1b605f9cb,P00414,0.77,0.81,A
10198a70-a7b0-48a2-be76-5f791f1f30c5,P00415,0.81,0.84,A
c12978c5-71d3-4512-a30a-b83136fd4501,P00416,0.72,0.79,A
88e12c43-1bea-49d7-bd37-aea925b54f54,P00417,0.73,0.94,C
ca175693-8e03-48cd-8d56-854aae318dec,P00418,0.75,0.75,B+
505b5f78-5bc7-4f4c-b340-a85e951e6f1f,P00419,0.87,0.77,A
b822457b-87be-4679-9d77-cf6a428047e8,P00420,0.91,0.83,C
e68d0ae1-670d-4994-ae82-aebba14ccd27,P00421,0.78,0.83,B
25616cb5-696f-4f6b-9385-d7cddeab019f,P00422,0.84,0.88,C
cdb79fef-a936-4216-a1fa-88052da6c570,P00423,0.94,0.88,A
fca97eed-740d-497f-b927-d59717f0a286,P00424,0.84,0.8,A
f99fe065-47a1-42c1-a58b-ede3771b1cdb,P00425,0.79,0.79,B+
c893823f-7444-4bc5-9e7b-e0281841670e,P00426,0.74,0.83,B+
984718df-05ea-4f1d-aa25-e988a96af63f,P00427,0.84,0.87,B+
d98adf86-2ff6-4332-bdf4-2513c59225b0,P00428,0.95,0.71,A+
69a1fb6b-0022-4ae0-9821-2c17fe01a03f,P00429,0.93,0.81,A+
86e6887b-2c17-4049-85e5-4202c4c63cca,P00430,0.95,0.92,A
96fd2e5b-6ecc-43a4-b5aa-ed38c6aa7493,P00431,0.79,0.88,B
bfc1c142-fc76-4608-94af-fd3b3f364712,P00432,0.76,0.83,B+
cc071ace-8297-48f4-8d3a-d5ef5828af3d,P00433,0.75,0.88,B+
3e684d02-76fc-4a47-8cc4-314dd2cc0c7b,P00434,0.8,0.93,A+
20517e6c-b9b8-4ed2-b3a7-e61843bd85b3,P00435,0.88,0.86,A+
8c1224c8-6f0f-4b42-9715-b40729d81b6b,P00436,0.92,0.79,B+
671439a6-17ed-4d6e-a06c-7bb5de5d3387,P00437,0.89,0.88,C
ca61f7e7-6d2b-4e69-bf54-e312021bb193,P00438,0.74,0.72,C
a75699ce-25da-4c76-a298-1de35e089688,P00439,0.93,0.73,A
79e0cd2d-9287-4dbf-8d0e-e0c77b7ee3b7,P00440,0.75,0.89,A
8a912315-2451-4fd8-a637-1599e9ac63fe,P00441,0.88,0.87,A
0d661d99-2f3a-4dbd-b5d0-7c294ca03637,P00442,0.89,0.92,B+
8742e870-45d8-46f0-86d8-aa4a3bd160e8,P00443,0.87,0.8,B+
c47166ff-9aea-415c-aaf1-42bf9b281340,P00444,0.84,0.81,B
3929efd0-a4b5-44e5-af50-dd60a606fdf3,P00445,0.7,0.86,A+
a2e0bfc5-8da2-420e-8118-cb4a247bbf23,P00446,0.83,0.73,B+
8b0e2ff0-e63c-4a09-83de-136bf617efca,P00447,0.85,0.83,B
998d3cbb-e6f9-4bec-9046-ad579f599310,P00448,0.79,0.71,B+
f6512753-56db-43ac-9816-d8ae8de2e917,P00449,0.88,0.91,B+
981908d9-9061-4fd9-b562-4d2ed58946eb,P00450,0.83,0.92,B
9bfcc318-7d31-4f76-9727-1b2aadb772c0,P00451,0.84,0.92,A+
3611bd93-daa8-4e13-952f-67ce85e53474,P00452,0.87,0.79,C
c06b1ad2-d2aa-4e26-82a2-04888ad53782,P00453,0.78,0.76,B
4295b86e-8efa-4de3-b0ab-8babfeec3ac9,P00454,0.7,0.87,B+
12b7a8d2-2ef4-4558-894e-8b3473cbda62,P00455,0.7,0.8,B+
453d05fa-0fad-4ab4-b2b9-4d6ab6b87ece,P00456,0.77,0.93,B+
b1a11657-923b-4ff8-b974-8d332093ed26,P00457,0.72,0.76,A+
6f373216-73a1-4510-b9e4-695f46e2ee40,P00458,0.75,0.93,B+
5d727ab6-031d-4eec-b7a4-468efb5f8e96,P00459,0.83,0.83,A
d5519b1e-8cd8-450f-8664-9f2d8e96dca6,P00460,0.95,0.79,A
ba53eba1-6acd-4751-a263-eab8c68f0909,P00461,0.73,0.73,B+
cf329510-03fe-4155-b404-125d3df2e743,P00462,0.86,0.93,B+
7ac05392-4a8a-4fe7-8c89-caf039d73a22,P00463,0.7,0.79,A
ff15f0dc-abb5-4a82-94de-ba309011d564,P00464,0.82,0.9,C
7e23c6f5-f455-4c88-9d62-5629e8270bda,P00465,0.88,0.79,C
aee5c43c-ebe1-4417-9e16-42540dc9c658,P00466,0.72,0.9,A
82dafcb1-c3f1-40be-bac9-43289c3df3b2,P00467,0.86,0.72,A
ed653a07-ab2f-47c6-b0cb-5f38b3093691,P00468,0.87,0.78,A+
03859242-3a77-4a37-9281-9b699a40c8d8,P00469,0.83,0.91,C
b3739d4d-170b-4069-bcff-d527146b10b4,P00470,0.84,0.77,B
4906c3f7-0280-4304-93df-cc2830ca5189,P00471,0.74,0.71,B+
15cc22a9-ee6b-4b8f-bfbe-b16c976ef75f,P00472,0.78,0.92,B
1dda9467-6392-4a10-936d-b61222c9b6d5,P00473,0.93,0.77,A+
ed84d37f-489d-4ac3-9933-e6ec737866e1,P00474,0.82,0.83,A
5923350d-c628-44e2-b2f4-d1c4762d5a83,P00475,0.9,0.9,C
2b511768-41dc-4932-83f3-fa67c6e17a1b,P00476,0.9,0.93,B+
54282ebf-2214-43af-bd25-0a55ae734f3c,P00477,0.91,0.82,C
39abb334-59c4-43b6-ae9f-ac6ae9214888,P00478,0.93,0.72,B
a494f5ee-625e-4515-a521-4ec3906c237f,P00479,0.86,0.73,B+
2d1a0257-9bba-47a4-81b7-707f9b2668eb,P00480,0.72,0.71,C
200da074-b3ee-41d4-a900-f05e5481019d,P00481,0.89,0.72,A
79de403e-bddd-49d7-b183-e4f4b763c4fe,P00482,0.73,0.94,B
52018566-3c76-4e43-b984-f7a8cc46c9d8,P00483,0.9,0.73,A
71dde767-dd6b-42b5-b6cf-79c1dd951d0f,P00484,0.86,0.72,C
7f4b1af8-ce4c-4792-b500-1a6beb78659e,P00485,0.82,0.82,A
1bada6ef-5781-46ff-b8e6-36cc8f216213,P00486,0.92,0.76,C
c0dd0184-84e4-4d37-8b96-48b7d38f2811,P00487,0.73,0.89,B+
f716f33a-7c94-4c72-af27-9bdb9430a53e,P00488,0.77,0.82,B+
3f111799-cbfd-4dd6-a3c9-7ec7b533ab8c,P00489,0.79,0.77,B+
9220df8d-d0ae-45e0-af5e-bce5aea2f114,P00490,0.74,0.8,B
5f660c38-9106-488d-af71-651d58481dec,P00491,0.83,0.81,B+
60b620fb-86d3-40dc-a569-aa90947aeb19,P00492,0.93,0.87,B+
a6055831-4395-4678-8fee-1e0fe3bbf737,P00493,0.78,0.7,A+
019046c0-664b-415a-95cb-d8d32b7b489e,P00494,0.73,0.83,B+
7b723a71-d1e8-4161-8cff-e4a5ac92c1bf,P00495,0.86,0.88,B+
650f1d94-6d82-4284-b7de-c140dfa7fb33,P00496,0.93,0.88,C
874b6266-54a8-42f0-80e2-6f127712af99,P00497,0.88,0.71,B
1054b53b-15d5-4fc5-8552-5c1817ca10ed,P00498,0.76,0.87,A
577a0158-1782-49b4-ac87-1bfd5e454f1a,P00499,0.75,0.84,C
1b9b665b-720b-4ca8-b952-64af8ad8d1f9,P00500,0.86,0.71,C
524968c4-d798-462a-82d3-0a0f6903ddd1,P00501,0.73,0.74,A
0421b16b-f72f-407e-bef0-1c32c7a75651,P00502,0.8,0.83,B
1bb2cfc4-09d5-4537-84b2-d184fbc6f460,P00503,0.73,0.72,B
d8ca7c4b-fb8e-4fb1-af96-8fa721d6d3b0,P00504,0.9,0.73,A+
90c5cbec-a965-4f08-8651-084fe7437197,P00505,0.76,0.91,B
a1a6ad88-bf0e-4a10-ba86-5bdd29e98f62,P00506,0.89,0.78,C
720ed4da-8f79-47bb-bee7-69375874a12a,P00507,0.82,0.94,A
cab9b1df-4536-4c99-bd5d-54096b484a60,P00508,0.89,0.9,C
807260dc-5f9b-4458-88a6-0e3cd1dc6a6f,P00509,0.88,0.84,C
5b1766f5-8c2f-433c-9f69-3a5d4f4c4575,P00510,0.89,0.87,A
84f27ae9-b8eb-4993-b4ae-5f0d3b5a4971,P00511,0.88,0.81,B+
847a5325-b76d-42ce-a0f0-0f7097b4793b,P00512,0.94,0.78,A
d167262e-db69-4320-be23-f7942b2d5d4d,P00513,0.82,0.93,B
98c222ea-76a4-4c00-bcf5-7b04167e3eb8,P00514,0.81,0.87,B
d3581faf-3d4f-4598-b1dc-f13e5c5b35e1,P00515,0.79,0.91,C
9d0ed960-a2a1-476f-aba0-00cb5255789e,P00516,0.88,0.72,B
f1859c7f-5cfa-4697-918d-2083cdc43134,P00517,0.92,0.85,A
2a55d2f2-2036-4667-aa93-840f71e98872,P00518,0.76,0.9,A+
53ec58f3-3f58-42ed-8033-1998c99549f6,P00519,0.7,0.82,B+
acaba504-ca1a-4a07-aefb-0cf453fb4166,P00520,0.83,0.8,B+
8aac121c-14ba-4ce1-bd9a-a4c111b65ebb,P00521,0.73,0.83,B+
e4611157-1bbb-486e-9e14-5bddeaded7bd,P00522,0.85,0.83,A
d8e05737-4367-46bb-b7a6-af03316afe65,P00523,0.71,0.76,C
7a3c69a8-26f2-4e41-b42c-fe3f33644341,P00524,0.71,0.81,A
76b19271-fa37-420b-96ff-62b1920598c2,P00525,0.86,0.72,B+
6757409b-67aa-44e8-9b48-dce344aa2921,P00526,0.94,0.79,B
5b816ce7-ab7f-4c40-a791-7efd48fa899e,P00527,0.73,0.75,A+
9dfdfb08-9f40-431c-bf16-24d8c899e884,P00528,0.94,0.82,A
ddd64c69-f0c1-476d-92f6-5bcedd3cd255,P00529,0.85,0.93,B
a579bc3b-fbe4-45e4-b73a-8a2553e78591,P00530,0.78,0.83,A+
81cba224-e817-4d8d-8169-52012d4865a8,P00531,0.73,0.74,C
f72a997f-060e-4914-8644-43dbab99d88c,P00532,0.81,0.81,A
3a452377-7459-49fc-b02e-71ba595cdcad,P00533,0.93,0.94,B
b91a859a-f20e-4905-9b53-101c840026cd,P00534,0.79,0.88,A+
25653d5f-e13c-4056-b50c-a660d2da1960,P00535,0.89,0.89,B
a30539c8-7bc2-4251-9c55-aadf28b65ddb,P00536,0.87,0.86,A
ec469cd6-e684-4b85-bcb1-e10ccfa241f4,P00537,0.91,0.91,A+
61d5ab4d-2ffd-4db9-aa10-06bd5bd59e4d,P00538,0.7,0.77,B
4ec5fff5-0c6a-422b-8291-c64980fd4864,P00539,0.88,0.76,B
91ce284e-2328-4af1-acaa-bb4ba6304f19,P00540,0.81,0.94,B
4c484db8-c4f6-4041-a535-86d4dc8ff911,P00541,0.84,0.78,A+
19f2565c-aaff-4e1b-98d9-be3d11077408,P00542,0.87,0.91,A+
9030de5b-47c1-4ccb-b612-49a1b1d1cb33,P00543,0.76,0.74,B
1011c6ef-79bc-422d-9ca0-cafa2f0a3de8,P00544,0.9,0.73,C
5ae5be61-0360-41dd-980f-1bd315a219f1,P00545,0.94,0.75,C
bd177ec0-0444-4feb-9a95-c9dc9e7b83f1,P00546,0.8,0.78,A
c7c6dd95-f875-4d88-a32c-4cb0b45c155c,P00547,0.71,0.93,B
fb7379eb-c749-4d85-b53c-bb2ca10898b4,P00548,0.75,0.85,B+
aa322991-c529-4216-87c3-30baf42d37ba,P00549,0.72,0.94,C
d84ecf44-5206-4ee1-9b0e-ac66c5057fd1,P00550,0.82,0.79,C
f49d2ac9-2f99-4ccf-bac0-23ffcabfd5a6,P00551,0.77,0.83,A
34d7f09a-ea4d-4b62-84d3-4a51852fd424,P00552,0.78,0.81,A
2d764c2f-50b1-4499-9366-63f3f9c5822b,P00553,0.8,0.88,A+
c18c193e-eb52-4c80-ad46-f68e3cc21281,P00554,0.79,0.92,A
fd6fee95-1b15-4e9d-baaf-b79c79ad0d78,P00555,0.93,0.71,C
87188c70-14c1-4dfd-895e-f8a79b9c3dda,P00556,0.88,0.92,A
4f6ddd90-bb0f-4959-93fa-6ebedffc2633,P00557,0.71,0.85,B+
70c27b83-1c97-443f-a5c1-c44ac779dbe7,P00558,0.85,0.83,C
2fb55487-abe5-4487-8c2d-966038385123,P00559,0.92,0.94,C
9333b40f-3167-4489-b236-2537c32b5602,P00560,0.78,0.79,B
7c834048-3e65-42ff-bf45-5fd7ef84a7b6,P00561,0.82,0.78,A
c45a6a75-b54e-42bc-9fa2-a41b7d9974e9,P00562,0.74,0.94,A+
0c6b7640-d09f-4b04-8cd2-58a7ba5c418b,P00563,0.75,0.92,C
b064837f-2f8b-453e-a0ca-083e9a6fa544,P00564,0.86,0.79,B
54a6c581-d249-46bd-8903-f309dd948830,P00565,0.77,0.88,A
d7994557-71ff-484d-ae86-d2ffe3378278,P00566,0.9,0.75,B
71be99d7-0341-42dc-83c6-dd8fcce622f1,P00567,0.84,0.89,B
4e75e08d-aa60-4a0e-9c2e-d4365bdedec9,P00568,0.73,0.82,A+
c3eedfb5-c1e5-4bda-8a43-cab841353f31,P00569,0.81,0.81,B+
4539e0f5-75e1-4a99-b12f-56948eb12826,P00570,0.81,0.92,C
b3040602-b57c-4410-9398-b960acec3849,P00571,0.76,0.89,C
cde35809-d880-4c10-bb6b-9f3ba650c9ab,P00572,0.88,0.9,B
7ab46447-77b8-4b1f-b926-635e523adcd6,P00573,0.78,0.82,A+
e75f51dc-52a9-48b1-9650-e7b236de850b,P00574,0.74,0.83,B
5e8de746-277a-485b-a001-4cd86d8726bd,P00575,0.89,0.75,A
fa378351-48aa-4693-83c5-1fca853d4321,P00576,0.89,0.87,A
4ab9d1e4-8c2a-4efc-b87a-45e79f3ebcfc,P00577,0.73,0.77,A
bb186d52-c22a-41e2-9d7e-b6ee29811ef7,P00578,0.86,0.85,C
8b8fd0c5-00f9-4db7-bdf4-c856a1078a99,P00579,0.78,0.77,A+
a9ef912b-e09a-4115-96cc-7d51d8175767,P00580,0.78,0.74,B
c5688d58-3b93-4a6e-a6f0-13eeb45cd6d6,P00581,0.83,0.73,B+
e91bee83-cdf5-4193-a9c1-6927d264878e,P00582,0.94,0.89,C
6bfd48b0-f016-4b83-8126-97278a345f94,P00583,0.85,0.72,A+
e99d1983-bd2f-44f7-98a7-06e9cef262f8,P00584,0.77,0.92,B
21c41d1b-39f3-49fe-aa15-fc60f632bd6e,P00585,0.74,0.91,B+
8429543f-09fb-451a-bedc-5938f1b8c38c,P00586,0.94,0.95,A+
871a2941-bf1f-41c2-8b9d-f2b654265137,P00587,0.72,0.77,A+
e5517252-b038-4be3-966c-bc893b5f8a0d,P00588,0.76,0.87,A
6d847e89-7c52-4e23-a897-6b309cf367b3,P00589,0.83,0.76,C
599fd5e0-ddb4-4e0d-b3db-8149a6734135,P00590,0.91,0.89,A+
a34930e1-11b8-4345-9a53-9f400dde45d0,P00591,0.93,0.83,B
7d36ddb1-337e-4310-88b8-4add55b72bd9,P00592,0.76,0.72,B
e3249cd1-0cd5-44e4-ac97-082ab67d223b,P00593,0.73,0.88,A+
44880380-c9fd-4d05-ae68-aa9e8b95e3d9,P00594,0.71,0.84,B+
bd2357f0-df8b-44f6-b66d-23c60ce5b364,P00595,0.74,0.88,B
d9d3db3b-bbc3-4389-a379-47f23e04a959,P00596,0.83,0.71,B
c0cb5726-2264-4b66-8ddf-8a43b517db75,P00597,0.93,0.78,C
c5c775af-b60f-4c5e-aad8-2c2f77e70d0a,P00598,0.7,0.76,B
e912b107-8dae-4cc2-925f-beb52156cf79,P00599,0.8,0.85,A
4cbf0bf5-11f2-4467-9225-9661ca75a4a3,P00600,0.86,0.71,A
44a2722e-c121-487e-b1f4-28e428322fc4,P00601,0.82,0.84,B+
32d7dd45-3db7-413a-a932-502c21ba2b1a,P00602,0.92,0.95,B
003846b7-44f3-422d-9eb9-43269fa62662,P00603,0.8,0.86,B+
b4faf0cf-f3aa-4774-aedf-2346197cc112,P00604,0.81,0.82,B
6b72a611-7079-4b28-9860-08a6e1730d1f,P00605,0.95,0.84,A
7c4bce6d-254d-4360-9495-71b628dd2e0b,P00606,0.89,0.88,B
12a46c7f-c2e7-4d14-aab5-6f91d9b84c7a,P00607,0.88,0.84,B+
14f0ac87-b2ce-4a01-9ff5-280d42f9a728,P00608,0.87,0.84,A+
17a7dc50-2c88-4d33-a1be-009ee59772a1,P00609,0.79,0.89,B+
448634b6-2728-4780-b8b1-adfc27c1af47,P00610,0.79,0.87,B
3146c289-fbf3-446c-aecb-4c8ca81812f1,P00611,0.77,0.94,C
76d14765-977c-4567-b341-8c2fbdca37be,P00612,0.78,0.82,B+
c1ff65d6-9c1a-402b-b3ae-de092ee10266,P00613,0.85,0.74,A+
dcbc7168-1535-453b-bea1-77b3448c7b8c,P00614,0.71,0.91,B
9bd4fb71-216d-4f24-84a0-00c2da67b626,P00615,0.82,0.83,A
ed64143f-4054-4ed5-b723-acf75f09de7f,P00616,0.89,0.74,B
0f16d2db-9cc7-475d-954b-6e341dc3f0d8,P00617,0.87,0.8,A+
18813e9c-b699-4fd2-bfc8-b1551daaef1d,P00618,0.71,0.83,A
d418ad51-f7a2-4a8f-bed7-34eba01ef0c9,P00619,0.75,0.76,B
74b881cf-8e29-4692-9c1b-10d6f557186c,P00620,0.92,0.81,C
7eb6ceb4-cdfb-4538-afdd-9b9e16fb7cb3,P00621,0.71,0.83,C
74809abf-f99b-4121-9759-291af0052817,P00622,0.94,0.78,A+
2a8e3022-123d-48a2-a878-b48c98f7908f,P00623,0.88,0.84,C
a982b5f1-59bd-4996-ac4d-a0724e1706d7,P00624,0.93,0.87,A
efd5acdb-a1aa-41c4-84bb-4ee78fa6e9f9,P00625,0.83,0.73,B
3fc20d92-e529-4eb1-9c08-001f8a09d897,P00626,0.9,0.86,B
fb5f4fe2-7600-44aa-bac8-4aafaf7ccfcf,P00627,0.88,0.93,A+
256c5acb-6321-42e8-96a7-73def9954851,P00628,0.78,0.74,B
398c61a0-6811-4e89-976f-60b644ac9a79,P00629,0.88,0.93,C
1cf81b95-352b-4003-8b2b-eff2266c86cc,P00630,0.91,0.83,C
9ccd5ec2-d134-4f38-8b69-c070eb929c8b,P00631,0.91,0.8,B
f78c58fa-81de-48c7-9ed3-ef0cb1ced763,P00632,0.78,0.88,A
16813206-56b5-44fc-aa13-08a919941723,P00633,0.94,0.71,B+
7621c78f-b461-48ca-8071-5bac9f5e4b62,P00634,0.78,0.88,B+
b7b75fc0-fb67-49b0-af55-8968e96e1b5b,P00635,0.82,0.91,B+
76d83530-7c40-4f07-93e8-56f02c731b7a,P00636,0.82,0.92,A+
d40f3f46-61eb-488b-b28d-d607b5f119cc,P00637,0.77,0.83,A+
eb991f51-1a4d-4e13-9f01-1ffa55384444,P00638,0.9,0.76,A+
e6e8bead-92e1-414f-bf41-3b83c594cd05,P00639,0.73,0.81,A
f2a88da7-cff0-4e4f-80de-6b6c664c7dc4,P00640,0.71,0.87,A
5860e834-d58c-4429-b9eb-ad417b0a7539,P00641,0.94,0.81,B+
3cbde568-88c0-4a2a-958b-d9c2f407068e,P00642,0.91,0.82,A+
a037bdd5-2caf-4c9d-b9a9-4e2bac4e8e76,P00643,0.75,0.77,B+
4ad3acc3-185c-4bff-b479-c4693d60e479,P00644,0.9,0.7,A+
a5c72300-bbf8-45b0-878a-33ecae868ce1,P00645,0.77,0.78,C
64a3a2d1-b483-4cbd-aa3b-dd07c34c6db1,P00646,0.92,0.75,B
c262ab02-bf79-4a57-b19d-41440eca380e,P00647,0.8,0.9,B
0c62125a-4210-4b26-8848-ad7619ead1c1,P00648,0.86,0.9,A+
021286af-65db-4993-828f-777f5c516884,P00649,0.88,0.87,A+
e6cae2dd-9934-4e87-a3e2-6d8ea30d765f,P00650,0.85,0.87,B+
3d973b50-3ebe-4e9f-8c96-a69318079b7d,P00651,0.77,0.73,A+
fd9b51da-a37b-4245-8376-6102e6634663,P00652,0.75,0.85,B+
752a99f7-3ffa-43f9-a3c2-475074b10f91,P00653,0.8,0.75,B+
6e8002e2-9768-409b-afaa-bf05255df69f,P00654,0.8,0.91,C
70ee2271-f8fb-45bd-9e88-a3ad45db60bd,P00655,0.76,0.91,A+
501944cf-fa30-489a-af05-730c6f06839c,P00656,0.86,0.84,B+
5c6cec43-5f0b-4df0-977d-fe581bc1c7a0,P00657,0.78,0.73,C
f2ac4b10-4a01-4aca-8dc1-3d31dd0fc26d,P00658,0.87,0.82,B+
1c92b14e-e608-468f-bdc5-434cd180a40e,P00659,0.78,0.79,A
342324d5-a40a-4d26-981c-2ca888827c60,P00660,0.88,0.76,B+
40381694-384a-41c7-8380-be2ca5fd989c,P00661,0.71,0.77,B
83e7b7c0-606a-47b6-8636-f767ba1806e0,P00662,0.9,0.94,A
974d2585-6106-43f6-8b64-b2ec75948bf2,P00663,0.91,0.77,B+
1bbfdcab-8a01-436d-8146-82c38d4a2545,P00664,0.75,0.92,A
dcac9e5f-f7b8-456e-9aa7-d8c9b09fb8fe,P00665,0.88,0.74,B+
d6ec3fb1-e1b5-4a70-8621-85d23ff7463d,P00666,0.9,0.86,B+
21c2d8b1-b1ed-402b-ab55-2d6196ed04eb,P00667,0.83,0.77,B+
b04c1eb0-d478-4fd2-b19e-88d066ba1869,P00668,0.71,0.87,B+
3f82d0f7-d4ae-4b3e-84e4-b09ec1972ce3,P00669,0.7,0.76,C
3f41aa22-9c86-47f9-86a9-cde3eaafb29c,P00670,0.74,0.92,B
ffdb6bcb-ae13-455c-80c7-74a8f5ce5c4b,P00671,0.7,0.75,B
49151283-db15-4fe8-8a3f-66f2989e847c,P00672,0.79,0.92,A
