Project ID,Name,Sector,Location,Status,Budget (USD)
P00356,Project_LKYUR6,Urban Development,"Tokyo, Japan",Completed,1226807
P00357,Project_P6YTHS,Water Management,"Tokyo, Japan",Completed,4938341
P00358,Project_DES3FA,Urban Development,"California, US",Ongoing,2442492
P00359,Project_0WAI4K,Sustainable Agriculture,"Tokyo, Japan",Proposed,2101096
P00360,Project_I6XMP2,Water Management,"Delhi, India",Ongoing,3880082
P00361,Project_7ZFUTZ,Renewable Energy,"California, US",Proposed,8288027
P00362,Project_O99X6H,Renewable Energy,"Cape Town, South Africa",Proposed,9724654
P00363,Project_NNCGAD,Urban Development,"Tokyo, Japan",Ongoing,1307291
P00364,Project_83NVIM,Renewable Energy,"Scotland, UK",Ongoing,3040592
P00365,Project_3EY6SW,Renewable Energy,"Tokyo, Japan",Ongoing,5506629
P00366,Project_6ITLMB,Water Management,"Delhi, India",Proposed,5887521
P00367,Project_9PZP8S,Water Management,"Delhi, India",Completed,5615655
P00368,Project_NG82PL,Sustainable Agriculture,"California, US",Ongoing,2917298
P00369,Project_2QA0JE,Water Management,"California, US",Proposed,9787344
P00370,Project_1D32KB,Renewable Energy,"California, US",Proposed,9028917
P00371,Project_ANCXHN,Renewable Energy,"Delhi, India",Ongoing,5051603
P00372,Project_LI0TG4,Urban Development,"Delhi, India",Proposed,1206450
P00373,Project_BES54X,Sustainable Agriculture,"California, US",Ongoing,8845644
P00374,Project_43UNXF,Renewable Energy,"California, US",Completed,6011774
P00375,Project_OB2H6F,Sustainable Agriculture,"Scotland, UK",Proposed,8076621
P00376,Project_V5PA1B,Urban Development,"California, US",Ongoing,5512755
P00377,Project_KT3PLE,Urban Development,"Tokyo, Japan",Proposed,8188727
P00378,Project_651H8E,Water Management,"California, US",Ongoing,5545534
P00379,Project_MIKHK4,Renewable Energy,"Tokyo, Japan",Completed,8434774
P00380,Project_RWK6TO,Sustainable Agriculture,"Delhi, India",Completed,4056862
P00381,Project_9DS76M,Urban Development,"Delhi, India",Ongoing,4200050
P00382,Project_0MC7OZ,Water Management,"Scotland, UK",Proposed,9363311
P00383,Project_U2E8NF,Water Management,"Scotland, UK",Proposed,9911952
P00384,Project_39CWYI,Sustainable Agriculture,"Cape Town, South Africa",Proposed,8073933
P00385,Project_BYYTQB,Sustainable Agriculture,"Cape Town, South Africa",Completed,6520376
P00386,Project_2RXO7T,Sustainable Agriculture,"Tokyo, Japan",Completed,7729134
P00387,Project_Q18V35,Urban Development,"Tokyo, Japan",Proposed,2781407
P00388,Project_LNU7RX,Renewable Energy,"Tokyo, Japan",Proposed,7482598
P00389,Project_C1YW85,Urban Development,"California, US",Proposed,5270363
P00390,Project_UJ60K1,Sustainable Agriculture,"California, US",Proposed,1348650
P00391,Project_AFIORT,Water Management,"Cape Town, South Africa",Completed,8801898
P00392,Project_YSDY92,Urban Development,"Delhi, India",Proposed,5178514
P00393,Project_EP9W5I,Water Management,"California, US",Completed,7891427
P00394,Project_JS7DJJ,Renewable Energy,"Delhi, India",Completed,9183048
P00395,Project_WJ8B3L,Urban Development,"Tokyo, Japan",Proposed,6274994
P00396,Project_XHV6N1,Renewable Energy,"Scotland, UK",Proposed,3790200
P00397,Project_T84O60,Water Management,"Tokyo, Japan",Ongoing,1764580
P00398,Project_1F4U91,Urban Development,"Tokyo, Japan",Proposed,9430776
P00399,Project_IMRF0K,Water Management,"California, US",Proposed,2786961
P00400,Project_1R11ZS,Water Management,"Delhi, India",Ongoing,7695631
P00401,Project_VA41H2,Renewable Energy,"Delhi, India",Ongoing,4391985
P00402,Project_JF1E07,Urban Development,"Scotland, UK",Ongoing,5361869
P00403,Project_FLD0X6,Renewable Energy,"Cape Town, South Africa",Proposed,7029054
P00404,Project_BFX4RV,Urban Development,"Delhi, India",Completed,7035234
P00405,Project_W929Q0,Sustainable Agriculture,"Cape Town, South Africa",Completed,4488346
P00406,Project_76LT5P,Sustainable Agriculture,"Cape Town, South Africa",Proposed,6205480
P00407,Project_VFLVZ5,Renewable Energy,"Tokyo, Japan",Ongoing,4295593
P00408,Project_NTZ7N0,Renewable Energy,"Tokyo, Japan",Ongoing,3856825
P00409,Project_Z3TDJZ,Urban Development,"Cape Town, South Africa",Ongoing,2144579
P00410,Project_9KSQPE,Urban Development,"Tokyo, Japan",Completed,4209340
P00411,Project_JELM48,Renewable Energy,"Cape Town, South Africa",Completed,4211115
P00412,Project_EWXDZQ,Urban Development,"California, US",Proposed,4693210
P00413,Project_GIOCSJ,Urban Development,"California, US",Proposed,2734885
P00414,Project_ISBHD6,Renewable Energy,"Cape Town, South Africa",Proposed,5900764
P00415,Project_659ACD,Renewable Energy,"Scotland, UK",Completed,9541654
P00416,Project_7IXU86,Renewable Energy,"Delhi, India",Proposed,2427105
P00417,Project_OO0F0O,Sustainable Agriculture,"Delhi, India",Proposed,2623408
P00418,Project_PB0WPL,Water Management,"Cape Town, South Africa",Ongoing,9456282
P00419,Project_U36USN,Urban Development,"Scotland, UK",Ongoing,8682650
P00420,Project_BTTTPW,Sustainable Agriculture,"Scotland, UK",Proposed,7900622
P00421,Project_24FV6E,Water Management,"Cape Town, South Africa",Ongoing,7596245
P00422,Project_DDP9X0,Water Management,"California, US",Completed,4824870
P00423,Project_84L0QH,Urban Development,"Delhi, India",Ongoing,5319029
P00424,Project_734R9K,Sustainable Agriculture,"Delhi, India",Completed,7742061
P00425,Project_2RW91M,Urban Development,"Scotland, UK",Proposed,7174763
P00426,Project_YB8S6G,Renewable Energy,"Delhi, India",Completed,4672069
P00427,Project_RJ6FV7,Urban Development,"Delhi, India",Ongoing,7891949
P00428,Project_V9VZF9,Water Management,"California, US",Ongoing,8873699
P00429,Project_GOF8FO,Urban Development,"Tokyo, Japan",Completed,7963765
P00430,Project_XHHNL9,Sustainable Agriculture,"Delhi, India",Completed,3471113
P00431,Project_PR2DWB,Sustainable Agriculture,"Scotland, UK",Completed,6853841
P00432,Project_4KODOC,Renewable Energy,"Scotland, UK",Completed,9806743
P00433,Project_XR1BYH,Sustainable Agriculture,"Tokyo, Japan",Completed,8221162
P00434,Project_QC5CF0,Renewable Energy,"Delhi, India",Proposed,4017871
P00435,Project_0NFKO3,Urban Development,"Cape Town, South Africa",Completed,4968333
P00436,Project_BHLO5E,Renewable Energy,"Cape Town, South Africa",Ongoing,5501298
P00437,Project_NGXXHY,Sustainable Agriculture,"Delhi, India",Ongoing,1847808
P00438,Project_08C4GV,Renewable Energy,"Cape Town, South Africa",Ongoing,2128717
P00439,Project_0EKRB6,Urban Development,"Scotland, UK",Proposed,6735431
P00440,Project_YZEW2R,Water Management,"Delhi, India",Ongoing,5513430
P00441,Project_PXY3ON,Sustainable Agriculture,"Delhi, India",Proposed,5852584
P00442,Project_NUWXMJ,Urban Development,"California, US",Ongoing,4400515
P00443,Project_PESHLB,Renewable Energy,"Delhi, India",Proposed,6396912
P00444,Project_MX3AFM,Sustainable Agriculture,"Cape Town, South Africa",Proposed,1974660
P00445,Project_F181OG,Sustainable Agriculture,"Delhi, India",Proposed,3414793
P00446,Project_UBHGPG,Water Management,"Scotland, UK",Proposed,8920060
P00447,Project_S31AR8,Renewable Energy,"Scotland, UK",Completed,5730467
P00448,Project_0AL8EC,Sustainable Agriculture,"Delhi, India",Proposed,1176054
P00449,Project_NRMN6K,Sustainable Agriculture,"Tokyo, Japan",Completed,2334844
P00450,Project_HTN1K2,Water Management,"Scotland, UK",Ongoing,2182416
P00451,Project_MVRDXM,Water Management,"Cape Town, South Africa",Ongoing,3601229
P00452,Project_2E8Q5G,Urban Development,"Tokyo, Japan",Completed,8510753
P00453,Project_VE2FKC,Water Management,"California, US",Ongoing,5844519
P00454,Project_TGP308,Urban Development,"Cape Town, South Africa",Proposed,7178862
P00455,Project_GOO7HV,Renewable Energy,"Scotland, UK",Completed,8481393
P00456,Project_5KMTTJ,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,2295566
P00457,Project_WXCWI6,Renewable Energy,"Scotland, UK",Proposed,4419530
P00458,Project_Y6I6LJ,Urban Development,"California, US",Ongoing,8743087
P00459,Project_NS0PR2,Renewable Energy,"Delhi, India",Proposed,3993402
P00460,Project_PBLNQ9,Renewable Energy,"Delhi, India",Proposed,5712296
P00461,Project_XBL9U9,Sustainable Agriculture,"Delhi, India",Completed,1365081
P00462,Project_MMVA8H,Renewable Energy,"Delhi, India",Ongoing,5307506
P00463,Project_4576O1,Urban Development,"California, US",Completed,3589292
P00464,Project_7A4VC9,Renewable Energy,"Delhi, India",Completed,8347348
P00465,Project_PTP6AS,Water Management,"Cape Town, South Africa",Completed,6413256
P00466,Project_E5ZRXD,Water Management,"California, US",Ongoing,7430359
P00467,Project_3H26OV,Renewable Energy,"California, US",Proposed,4886778
P00468,Project_JS6FHL,Renewable Energy,"Delhi, India",Ongoing,2358766
P00469,Project_IR703A,Renewable Energy,"Cape Town, South Africa",Completed,3817923
P00470,Project_KYNEQR,Sustainable Agriculture,"Delhi, India",Completed,7451410
P00471,Project_2ERL22,Sustainable Agriculture,"Tokyo, Japan",Ongoing,2585197
P00472,Project_6CNQVA,Sustainable Agriculture,"Tokyo, Japan",Ongoing,9450777
P00473,Project_TO0L2M,Renewable Energy,"Delhi, India",Proposed,3696777
P00474,Project_IDHVIA,Renewable Energy,"Delhi, India",Completed,3447639
P00475,Project_6EQCTS,Water Management,"California, US",Completed,1462517
P00476,Project_TABAQ4,Sustainable Agriculture,"Cape Town, South Africa",Completed,5452180
P00477,Project_B2Y0Y8,Renewable Energy,"Cape Town, South Africa",Proposed,3396841
P00478,Project_XG7UXG,Water Management,"Scotland, UK",Ongoing,7667946
P00479,Project_1IGV1S,Urban Development,"Scotland, UK",Proposed,7471082
P00480,Project_Y1HL6B,Water Management,"Scotland, UK",Ongoing,9615422
P00481,Project_GJ4J6P,Sustainable Agriculture,"California, US",Ongoing,5931789
P00482,Project_DEESGW,Water Management,"Cape Town, South Africa",Completed,5327602
P00483,Project_76DGC9,Urban Development,"California, US",Completed,3598339
P00484,Project_AKBDUH,Renewable Energy,"Cape Town, South Africa",Completed,6506917
P00485,Project_A3I41D,Water Management,"Tokyo, Japan",Proposed,7717722
P00486,Project_04XOK6,Urban Development,"Delhi, India",Completed,3590905
P00487,Project_4P0IZR,Renewable Energy,"Tokyo, Japan",Completed,4212265
P00488,Project_XYXYA7,Water Management,"Delhi, India",Proposed,2677683
P00489,Project_XGE0WZ,Sustainable Agriculture,"Tokyo, Japan",Completed,3296966
P00490,Project_4C9OKG,Urban Development,"Cape Town, South Africa",Proposed,9548368
P00491,Project_K1BPSW,Water Management,"Delhi, India",Completed,8128737
P00492,Project_JWYR87,Urban Development,"California, US",Completed,1887035
P00493,Project_HPZZ4W,Sustainable Agriculture,"Delhi, India",Ongoing,5458001
P00494,Project_PTLVG1,Renewable Energy,"Scotland, UK",Ongoing,8653499
P00495,Project_14PM73,Urban Development,"Cape Town, South Africa",Ongoing,5293332
P00496,Project_VWNJV1,Water Management,"Tokyo, Japan",Proposed,7459935
P00497,Project_64ALKY,Sustainable Agriculture,"Tokyo, Japan",Proposed,9643934
P00498,Project_P2UM9V,Urban Development,"Scotland, UK",Ongoing,5148190
P00499,Project_OTQ9VB,Water Management,"Scotland, UK",Ongoing,4602207
P00500,Project_2PVM0D,Renewable Energy,"Cape Town, South Africa",Ongoing,1338148
P00501,Project_2NCD7P,Sustainable Agriculture,"Scotland, UK",Ongoing,4680920
P00502,Project_L4I9WR,Water Management,"Cape Town, South Africa",Ongoing,8734326
P00503,Project_LY98P4,Urban Development,"Delhi, India",Completed,5724245
P00504,Project_AT80E6,Urban Development,"Scotland, UK",Proposed,5725001
P00505,Project_IWCNXG,Renewable Energy,"California, US",Ongoing,4902794
P00506,Project_7NJJ1D,Renewable Energy,"California, US",Proposed,4432255
P00507,Project_NCPB61,Renewable Energy,"Cape Town, South Africa",Completed,2421437
P00508,Project_1O186H,Renewable Energy,"California, US",Ongoing,8510159
P00509,Project_98SDFH,Urban Development,"Cape Town, South Africa",Proposed,3080438
P00510,Project_6LX4CL,Sustainable Agriculture,"Scotland, UK",Completed,1691196
P00511,Project_HA0GCI,Water Management,"Cape Town, South Africa",Ongoing,3848851
P00512,Project_XNUV0U,Water Management,"Tokyo, Japan",Completed,6614361
P00513,Project_UFVCZR,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,9884868
P00514,Project_849J7S,Urban Development,"Delhi, India",Completed,3515955
P00515,Project_D1DH4O,Renewable Energy,"Tokyo, Japan",Completed,4401380
P00516,Project_3GB2JK,Renewable Energy,"Scotland, UK",Proposed,8832205
P00517,Project_MKMBIJ,Urban Development,"Scotland, UK",Ongoing,7182511
P00518,Project_DHF48Z,Sustainable Agriculture,"Cape Town, South Africa",Proposed,9714139
P00519,Project_JN75IW,Renewable Energy,"Tokyo, Japan",Proposed,4612852
P00520,Project_HW5G7G,Water Management,"California, US",Proposed,7743277
P00521,Project_UVOLSX,Renewable Energy,"Delhi, India",Ongoing,2579905
P00522,Project_QRRF70,Sustainable Agriculture,"Scotland, UK",Ongoing,1797257
P00523,Project_ZPC6AM,Sustainable Agriculture,"Tokyo, Japan",Proposed,6458818
P00524,Project_4709MB,Renewable Energy,"Scotland, UK",Ongoing,9022859
P00525,Project_8HVOEQ,Urban Development,"California, US",Completed,7543434
P00526,Project_KCFUMZ,Renewable Energy,"Cape Town, South Africa",Proposed,4564053
P00527,Project_7PWZR0,Sustainable Agriculture,"California, US",Ongoing,3921390
P00528,Project_JB5QEM,Water Management,"Cape Town, South Africa",Completed,5065968
P00529,Project_X6MU56,Renewable Energy,"Delhi, India",Completed,5120896
P00530,Project_U5ABU2,Water Management,"Cape Town, South Africa",Proposed,1139642
P00531,Project_OJB5R5,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,7568057
P00532,Project_OPLQTN,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,6668236
P00533,Project_GDIZQN,Water Management,"California, US",Completed,9846061
P00534,Project_9DQURS,Water Management,"Delhi, India",Proposed,3186242
P00535,Project_915HGN,Urban Development,"Scotland, UK",Completed,1726925
P00536,Project_PVZNMH,Water Management,"Tokyo, Japan",Proposed,3032335
P00537,Project_KAJSD6,Water Management,"Tokyo, Japan",Completed,3122793
P00538,Project_2M6XRL,Renewable Energy,"Delhi, India",Completed,2594190
P00539,Project_UOO9G3,Water Management,"Delhi, India",Proposed,9066399
P00540,Project_PHY19C,Urban Development,"Cape Town, South Africa",Completed,4999205
P00541,Project_9S8WVW,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,4430801
P00542,Project_EQP2RS,Urban Development,"California, US",Proposed,1455398
P00543,Project_Z38DK9,Renewable Energy,"Scotland, UK",Ongoing,3357886
P00544,Project_Z6NCG3,Water Management,"Scotland, UK",Proposed,1422609
P00545,Project_2V46KM,Urban Development,"California, US",Ongoing,8992428
P00546,Project_YNB9IM,Water Management,"Scotland, UK",Completed,8380182
P00547,Project_VG1HEJ,Renewable Energy,"Cape Town, South Africa",Ongoing,3772331
P00548,Project_T0CC1S,Urban Development,"Scotland, UK",Completed,9575671
P00549,Project_W8SY8C,Urban Development,"California, US",Completed,2159678
P00550,Project_LF2G7U,Urban Development,"California, US",Ongoing,9511987
P00551,Project_P3I06Y,Sustainable Agriculture,"Cape Town, South Africa",Completed,1651063
P00552,Project_NJV5OK,Water Management,"Delhi, India",Completed,4392009
P00553,Project_AOLZRT,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,1630288
P00554,Project_CAJ88W,Water Management,"Scotland, UK",Proposed,3131641
P00555,Project_NRRHS6,Urban Development,"Scotland, UK",Ongoing,1164141
P00556,Project_1LAZ2B,Sustainable Agriculture,"Tokyo, Japan",Completed,1615832
P00557,Project_IGBUT6,Water Management,"California, US",Ongoing,6700295
P00558,Project_0905P7,Urban Development,"Tokyo, Japan",Ongoing,3733096
P00559,Project_YMYAO1,Water Management,"California, US",Ongoing,8389110
P00560,Project_NO7Z9I,Renewable Energy,"Delhi, India",Completed,2565083
P00561,Project_X2FN7C,Water Management,"Cape Town, South Africa",Ongoing,2585236
P00562,Project_LPBBTP,Urban Development,"Delhi, India",Proposed,1106671
P00563,Project_4L1FVB,Renewable Energy,"California, US",Completed,1751932
P00564,Project_TCI7IT,Urban Development,"Scotland, UK",Proposed,5432913
P00565,Project_U2GWH6,Urban Development,"California, US",Proposed,9453398
P00566,Project_4FZUKQ,Urban Development,"California, US",Ongoing,4313972
P00567,Project_R7YJ68,Renewable Energy,"California, US",Proposed,8606765
P00568,Project_0XJ3M5,Sustainable Agriculture,"Tokyo, Japan",Completed,7177178
P00569,Project_RR67HX,Water Management,"Delhi, India",Completed,8078990
P00570,Project_NRTVJ2,Sustainable Agriculture,"Cape Town, South Africa",Proposed,2601481
P00571,Project_OXL2L4,Urban Development,"Delhi, India",Proposed,8046804
P00572,Project_QMD3MN,Urban Development,"Tokyo, Japan",Completed,6346456
P00573,Project_6RXCXP,Renewable Energy,"California, US",Proposed,8155718
P00574,Project_XUHMEE,Renewable Energy,"Tokyo, Japan",Completed,1606425
P00575,Project_44A02Z,Water Management,"Tokyo, Japan",Ongoing,8019176
P00576,Project_LNH0M8,Renewable Energy,"California, US",Proposed,1681044
P00577,Project_Y5ASN4,Water Management,"Cape Town, South Africa",Proposed,7518260
P00578,Project_PLSYS6,Renewable Energy,"Cape Town, South Africa",Ongoing,6406888
P00579,Project_VZM3KX,Renewable Energy,"California, US",Ongoing,6772425
P00580,Project_IUM1ST,Urban Development,"California, US",Completed,6227186
P00581,Project_SOF2NX,Urban Development,"Tokyo, Japan",Proposed,2532903
P00582,Project_FB2FSP,Renewable Energy,"Tokyo, Japan",Proposed,6074580
P00583,Project_T67064,Water Management,"Tokyo, Japan",Completed,6093800
P00584,Project_VJXEKY,Sustainable Agriculture,"Tokyo, Japan",Completed,7116869
P00585,Project_UNY6S2,Sustainable Agriculture,"California, US",Ongoing,8367591
P00586,Project_ZOCAR2,Water Management,"Tokyo, Japan",Completed,4125908
P00587,Project_H1V9TR,Renewable Energy,"Tokyo, Japan",Proposed,2775691
P00588,Project_I92HJN,Water Management,"California, US",Completed,2289028
P00589,Project_0L828T,Renewable Energy,"California, US",Ongoing,9178971
P00590,Project_Q8ALEF,Renewable Energy,"California, US",Completed,3227732
P00591,Project_6XKJAT,Water Management,"California, US",Proposed,3507466
P00592,Project_S65A08,Water Management,"Scotland, UK",Ongoing,3737885
P00593,Project_58WOZX,Water Management,"Delhi, India",Ongoing,6231313
P00594,Project_6N746F,Urban Development,"Cape Town, South Africa",Ongoing,5414428
P00595,Project_AY8D80,Water Management,"Delhi, India",Completed,9998303
